GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Sep 26 06:37:00 GMT-03:00 2022,26-Sep-2022 06:37:00.418,-35.21996920122262,-5.820000149045832,3.8862929344177246,6.0,37.87350236016385,109.7607650756836,-0.56,5.56,8.42,0.03,14.12,-0.16,-0.13,-0.16,-0.11,16.86,7.45,14.7,19.61,95,9.76,1011.39,14.65,573.6,1,173.36,220,0,50,-,32.94,27.84,938,19.61,2.57,1.59,45.1,-5.47,-0.78,-2.34,-,0.04,6,37.87,109.76,-5.82,-35.22,21,1.99,-,28,8.79,6.06,16.49,4.36,24.82,17.13,0.76,0.85,3.92,197,13.99,12,14.12,7.5,-,6.06,16.49,17.13,0.2,66.42,51.55,14.87,-10.03,14.34,14.6,29
Mon Sep 26 06:37:01 GMT-03:00 2022,26-Sep-2022 06:37:01.417,-35.219938887012205,-5.820010262466397,3.6675193309783936,6.0,37.617657481452746,109.91337585449219,-1.73,6.08,7.51,-0,14.12,-0.05,-0.11,-0.01,-0.07,16.86,8.63,14.7,19.61,95,9.8,1011.38,14.65,574,1,179.56,220,0,51,-,47.06,31.37,1107,19.61,2.63,2.97,46.27,-3.91,-5.47,-3.12,-,0.05,6,37.62,109.91,-5.82,-35.22,22,1.2,-,28,4.04,6.02,16.6,8.13,11.41,17.01,0.09,0.83,3.92,198,13.2,12,16.47,18.5,-,6.02,16.6,17.01,0.2,67.41,52.54,14.87,-6.47,14.34,14.5,35
Mon Sep 26 06:37:02 GMT-03:00 2022,26-Sep-2022 06:37:02.417,-35.21991358160213,-5.8200185259805455,3.557215452194214,6.0,37.47651622846726,112.0186996459961,-0.87,3.06,8.29,0.02,15.29,0,-0.17,-0.04,0,14.9,7.45,14.7,19.61,95,9.85,1011.42,14.65,574,1,179.87,220,0,51,-,36.08,34.12,1087.5,19.61,2.67,1.87,46.67,-3.91,-6.25,-3.12,-,0.05,6,37.48,112.02,-5.82,-35.22,20,0.81,-,28,6.4,6.03,16.58,5.13,18.08,17.03,0.09,0.83,5.49,200,12.81,12,14.51,0.5,-,6.03,16.58,17.03,0.21,68.39,53.52,14.87,-10.28,14.34,14.5,34
Mon Sep 26 06:37:03 GMT-03:00 2022,26-Sep-2022 06:37:03.418,-35.219885622201566,-5.820029208426092,3.375892400741577,6.0,37.290505452673415,111.81997680664062,-0.28,7.15,7.74,0.07,13.73,-0.05,-0.05,0,-0.05,14.9,7.45,14.7,19.61,95,9.85,1011.46,14.65,574.3,1,180.09,220,0,51,-,55.29,28.63,1140.5,19.61,2.73,3.55,46.67,-4.69,-5.47,-7.03,-,0.05,6,37.29,111.82,-5.82,-35.22,19,2.15,-,28,3.38,5.98,16.73,9.72,9.54,16.89,0.76,0.81,3.53,201,12.15,10,14.51,18.5,-,5.98,16.73,16.89,0.21,69.32,54.45,14.87,-6.22,14.36,14.5,40
Mon Sep 26 06:37:04 GMT-03:00 2022,26-Sep-2022 06:37:04.418,-35.219857896442534,-5.820037881252683,3.231773853302002,6.0,37.128596981071844,110.80240631103516,0.45,7.6,8.74,0.18,20.39,0.02,-0.03,0.1,-0.04,27.06,13.33,14.7,19.61,95,9.93,1011.43,14.65,574.3,1,180.07,220,0,51,5.19,55.29,48.63,1964.5,19.61,2.83,5.26,47.06,-3.12,-5.47,-7.03,-,0.05,6,37.13,110.8,-5.82,-35.22,22,2.37,6.96,28,1.9,5.9,16.94,14.38,5.38,16.67,0.07,0.8,10.59,202,11.63,14,19.61,18.5,25.22,5.9,16.94,16.67,0.21,70.41,55.54,14.87,-2.76,14.32,14.6,50
Mon Sep 26 06:37:05 GMT-03:00 2022,26-Sep-2022 06:37:05.418,-35.21982767065763,-5.8200496507366735,3.8435256481170654,6.0,37.215149888891204,110.85189056396484,-0.15,6.56,6.41,-0.07,21.96,-0.06,0.01,0.12,-0.19,28.24,14.51,14.7,19.61,95,9.93,1011.37,14.65,577.7,1,180.07,220,0,51,5.19,51.76,53.73,1964.5,19.61,2.83,5.26,47.06,-3.12,-0.78,0.78,-,0.05,6,37.22,110.85,-5.82,-35.22,18,2.37,6.96,28,1.9,5.9,16.94,14.38,5.38,16.67,0.08,0.76,11.76,202,13.84,14,22.35,21.5,25.22,5.9,16.94,16.67,0.21,71.23,56.36,14.87,-2.76,14.34,14.6,50
Mon Sep 26 06:37:06 GMT-03:00 2022,26-Sep-2022 06:37:06.422,-35.21979620421524,-5.820062615728507,4.773526668548584,6.0,36.815826554347524,111.39662170410156,-0.72,5.93,6.34,-0.11,21.57,0.18,0.03,0.21,0.05,28.24,14.51,14.7,19.61,95,10.07,1011.34,14.65,584,1,177.76,220,0,51,5.91,60.39,53.73,2096,19.61,2.96,6.51,47.06,-3.12,3.12,0.78,-,0.05,6,36.82,111.4,-5.82,-35.22,23,4.16,7.93,27,2.15,5.83,17.14,17.8,6.08,16.48,0.79,0.74,11.76,203,17.18,18,21.96,21.5,26.93,5.83,17.14,16.48,0.22,72.39,57.52,14.87,-6.1,14.38,14.5,52
Mon Sep 26 06:37:07 GMT-03:00 2022,26-Sep-2022 06:37:07.418,-35.219754822653,-5.8200787538457,5.411785125732422,6.0,36.758386258507464,111.02433013916016,2.18,5.76,6.48,-0.09,21.57,-0.08,0.25,0.04,-0.18,28.24,14.51,14.7,19.61,95,10.29,1011.3,14.65,584,1,175.66,220,0,51,8.64,62.75,54.51,1827,19.61,3.07,5.84,47.06,-3.12,1.56,-0.78,-,0.05,6,36.76,111.02,-5.82,-35.22,25,2.52,11.59,27,3.08,5.78,17.29,15.99,8.7,16.33,0.79,0.74,11.76,204,19.48,22,21.57,19.5,45.17,5.78,17.29,16.33,0.22,73.43,58.56,14.87,-7.48,14.4,14.5,51
Mon Sep 26 06:37:08 GMT-03:00 2022,26-Sep-2022 06:37:08.419,-35.21969689876265,-5.820099561445269,6.482804775238037,6.0,36.68469460223995,109.80342102050781,-1.29,7.77,6.59,0.04,20.39,-0.17,0.18,0.1,-0.35,27.06,13.73,14.7,19.61,95,10.54,1011.31,14.65,584,1,174.16,220,0,51,6.56,63.14,56.47,1547.5,19.61,3.17,4.98,47.06,-3.12,-1.56,-3.12,-,0.05,6,36.68,109.8,-5.82,-35.22,26,1.66,8.8,27,4.42,5.76,17.37,13.63,12.48,16.27,0.57,0.73,10.59,206,23.34,25,19.22,18,40.48,5.76,17.37,16.27,0.23,74.42,59.55,14.87,-7.64,14.4,14.5,50
Mon Sep 26 06:37:09 GMT-03:00 2022,26-Sep-2022 06:37:09.421,-35.21963424875146,-5.820121448266231,7.087960720062256,6.0,37.02161903931003,109.9859390258789,-1,7.31,6.08,-0.03,18.82,0.02,0.04,0.09,-0.04,23.92,11.76,14.7,19.61,95,10.83,1011.3,14.65,593.9,1,171.98,220,0,51,4.39,50.98,50.59,1454,19.61,3.24,3.54,46.67,-3.12,-1.56,-3.12,-,0.06,6,37.02,109.99,-5.82,-35.22,24,1.48,5.89,27,7.06,5.78,17.3,9.69,19.94,16.33,0.57,0.73,9.02,207,25.52,27,19.22,18,28.85,5.78,17.3,16.33,0.24,75.43,60.56,14.87,-8.76,14.4,14.5,47
Mon Sep 26 06:37:10 GMT-03:00 2022,26-Sep-2022 06:37:10.422,-35.21956915682739,-5.820147409007711,7.400418758392334,6.0,37.14736872574427,110.47335815429688,-0.48,4.7,5.82,-0.24,16.08,-0.38,-0.1,-0.05,-0.5,20.78,10.98,14.7,19.61,95,11.08,1011.28,14.65,597.2,1,172.66,220,0,51,4.39,50.98,38.43,1318.5,19.61,3.3,3.18,46.67,-3.91,-1.56,0.78,-,0.06,6,37.15,110.47,-5.82,-35.22,26,0.64,5.89,27,8.5,5.83,17.16,8.69,24.02,16.46,0.21,0.72,6.27,208,26.64,26,17.65,19.5,28.85,5.83,17.16,16.46,0.25,76.43,61.56,14.87,-9.03,14.3,14.5,45
Mon Sep 26 06:37:11 GMT-03:00 2022,26-Sep-2022 06:37:11.422,-35.21950579508828,-5.820171154701345,7.3786396980285645,6.0,37.239755548186835,110.37564849853516,-1.55,6.01,4.81,-0.2,20,-0.21,-0.13,0.07,-0.35,25.88,13.33,14.7,19.61,95,11.08,1011.22,14.65,597.2,1,172.66,220,0,51,4.39,49.41,57.25,1318.5,19.61,3.3,3.18,46.67,-3.12,0,-0.78,-,0.06,6,37.24,110.38,-5.82,-35.22,24,0.64,5.89,27,8.5,5.83,17.16,8.69,24.02,16.46,0.28,0.71,9.8,208,26.56,26,19.22,18,28.85,5.83,17.16,16.46,0.25,77.4,62.53,14.87,-9.03,14.3,14.5,45
Mon Sep 26 06:37:12 GMT-03:00 2022,26-Sep-2022 06:37:12.422,-35.21944099804268,-5.820195784135375,7.635734558105469,6.0,37.49658508478242,110.26943969726562,-1.63,4.32,8.66,-0,15.69,0.41,0.14,0.27,0.3,19.22,9.8,14.7,19.61,95,11.35,1011.25,14.65,601.7,1,174.06,220,0,52,2.32,65.49,57.25,1492.5,19.61,3.4,4.94,46.67,-3.12,-5.47,-2.34,-,0.06,6,37.5,110.27,-5.82,-35.22,27,0.44,3.12,27,5.26,5.82,17.19,13.52,14.86,16.44,0.08,0.71,5.49,209,27.49,27,20,-1,14.87,5.82,17.19,16.44,0.26,78.39,63.53,14.87,-5.01,14.34,14.5,50
Mon Sep 26 06:37:13 GMT-03:00 2022,26-Sep-2022 06:37:13.422,-35.21937382629925,-5.820219959347146,7.763059139251709,6.0,37.52777839190893,110.2828369140625,0.42,4.35,5.53,-0.28,15.69,0,0.07,-0.09,-0.28,19.22,9.8,14.7,19.61,95,11.61,1011.24,14.65,601.7,1,173.77,220,0,52,2.32,37.25,36.08,1345,19.61,3.43,2.2,46.67,-3.91,2.34,3.91,-,0.06,6,37.53,110.28,-5.82,-35.22,26,0.95,3.12,27,12.27,5.93,16.88,6.02,34.67,16.74,0.1,0.71,5.49,210,27.95,27,18.04,19.5,14.87,5.93,16.88,16.74,0.27,79.34,64.47,14.87,-10.86,14.28,14.5,44
Mon Sep 26 06:37:14 GMT-03:00 2022,26-Sep-2022 06:37:14.422,-35.21930874437075,-5.8202459189632165,7.541217803955078,6.0,37.32317144001141,110.84695434570312,-0.91,5.3,8.02,-0.02,17.65,-0.1,-0.16,0.03,-0.18,23.92,12.16,14.7,19.61,95,11.84,1011.25,14.65,603,1,178.47,220,0,53,2.32,53.33,46.27,1693,19.61,3.54,4.63,47.06,-3.91,2.34,1.56,-,0.06,6,37.32,110.85,-5.82,-35.22,28,1.15,3.12,27,5.84,5.92,16.88,12.66,16.48,16.74,0.45,0.7,7.84,212,27.15,26,19.61,21,14.87,5.92,16.88,16.74,0.27,80.39,65.52,14.87,-5.8,14.3,14.5,48
Mon Sep 26 06:37:15 GMT-03:00 2022,26-Sep-2022 06:37:15.418,-35.21924633451708,-5.820271490426963,7.5110764503479,6.0,37.61837812818436,110.91004943847656,-1.39,6.81,6.5,-0.03,18.04,-0.02,-0.1,0.15,-0.18,21.57,11.37,14.7,19.61,95,12.08,1011.23,14.65,603,1,178.43,220,0,53,2.83,43.53,41.57,1532,19.61,3.59,3.31,47.06,-3.12,-3.91,-4.69,-,0.06,6,37.62,110.91,-5.82,-35.22,25,0.04,3.79,27,7.86,5.96,16.79,9.05,22.21,16.82,0.8,0.7,8.63,213,27.04,27,16.47,-1,17.63,5.96,16.79,16.82,0.28,81.42,66.55,14.87,-9.62,14.32,14.6,44
Mon Sep 26 06:37:16 GMT-03:00 2022,26-Sep-2022 06:37:16.418,-35.21918190195601,-5.820296735231855,7.401086330413818,4.0,38.07133386286046,111.39921569824219,-0.2,4.5,9.73,0.09,13.73,0.04,0.11,0.05,0.01,14.9,7.45,14.7,19.61,95,12.28,1011.26,14.65,606.2,1,179.37,220,0,53,2.83,24.71,25.49,988.5,19.61,3.61,1.07,47.06,-5.47,-7.03,-7.03,-,0.06,4,38.07,111.4,-5.82,-35.22,24,1.64,3.79,27,25.13,6.26,15.97,2.94,70.98,17.68,0.84,0.7,3.92,214,26.64,25,14.12,13.5,17.63,6.26,15.97,17.68,0.28,82.4,67.53,14.87,-12.84,14.34,14.6,36
Mon Sep 26 06:37:17 GMT-03:00 2022,26-Sep-2022 06:37:17.418,-35.21912107379643,-5.820320747011249,7.073427677154541,4.0,37.99247907570473,111.35014343261719,-0.28,3.82,8.82,-0.02,13.73,-0.15,0.17,-0.15,0.05,14.9,7.45,14.7,19.61,95,12.46,1011.25,14.65,606.2,1,188.54,220,0,53,2.83,30.2,27.45,975,19.61,3.62,1.48,47.06,-5.47,-9.38,-9.38,-,0.06,4,37.99,111.35,-5.82,-35.22,23,2.64,3.79,27,16.89,6.43,15.56,4.05,47.71,18.15,0.77,0.7,3.53,214,25.46,24,13.73,8,17.63,6.43,15.56,18.15,0.29,83.39,68.53,14.87,-10.8,14.3,14.5,34
Mon Sep 26 06:37:18 GMT-03:00 2022,26-Sep-2022 06:37:18.421,-35.2190673836891,-5.820343981210349,6.301289081573486,4.0,37.985571389387744,112.3404312133789,-1.02,3.63,8.95,-0.01,13.73,0.08,-0.1,-0.14,0.15,14.9,7.45,14.7,19.61,95,12.59,1011.27,14.65,606.7,1,193.54,220,0,53,2.83,31.76,27.45,934.5,19.61,3.64,1.49,47.06,-5.47,-7.03,-6.25,-,0.06,4,37.99,112.34,-5.82,-35.22,25,4.46,3.79,28,16.1,6.57,15.21,4.08,45.47,18.57,0.08,0.76,3.53,215,22.68,21,14.12,4.5,17.63,6.57,15.21,18.57,0.29,84.39,69.52,14.87,-10.72,14.26,14.6,32
Mon Sep 26 06:37:19 GMT-03:00 2022,26-Sep-2022 06:37:19.421,-35.219028246480875,-5.8203600566291325,4.588007926940918,4.0,37.76480920277964,111.97064971923828,-0.5,3.32,9.59,0.03,13.33,0.04,-0.04,-0.11,0.11,14.9,7.45,14.7,19.61,95,12.58,1011.29,14.65,606.7,1,199.67,220,0,54,-,31.76,26.67,916.5,19.61,3.67,1.5,47.45,-5.47,-3.12,-3.12,-,0.06,4,37.76,111.97,-5.82,-35.22,26,4.52,-,28,13.98,6.69,14.95,4.11,39.49,18.89,0.1,0.8,3.53,216,16.52,12,14.12,1.5,-,6.69,14.95,18.89,0.3,85.41,70.54,14.87,-10.5,14.3,14.5,31
Mon Sep 26 06:37:20 GMT-03:00 2022,26-Sep-2022 06:37:20.427,-35.21900275745068,-5.820369465107231,2.907550573348999,4.0,37.692899620385035,111.05281829833984,-1,5.91,8.12,0.03,13.73,0.03,-0.07,0.03,0,14.9,7.45,14.7,19.61,95,12.51,1011.29,14.65,606.7,1,203.08,220,0,54,-,31.76,30.2,949,19.61,3.69,1.44,47.45,-5.47,-0.78,0,-,0.06,4,37.69,111.05,-5.82,-35.22,24,8.52,-,28,8.33,6.71,14.9,3.94,23.54,18.96,0.11,0.81,3.92,217,10.47,8,14.12,11,-,6.71,14.9,18.96,0.3,86.43,71.56,14.87,-10.59,14.3,14.5,30
Mon Sep 26 06:37:21 GMT-03:00 2022,26-Sep-2022 06:37:21.421,-35.218997867039114,-5.820371040025877,0.47835272550582886,4.0,37.728101227705714,111.06584930419922,-0.9,5.51,8.05,-0,12.94,0,-0.06,0.02,-0.02,14.9,7.45,14.7,19.61,95,12.33,1011.26,14.65,606.5,1,218.98,220,0,54,-,32.94,27.45,810.5,19.61,3.71,1.31,50.98,-6.25,1.56,1.56,-,0.06,4,37.73,111.07,-5.82,-35.22,25,10.47,-,28,6.11,6.7,14.92,3.58,17.27,18.93,0.82,0.81,3.14,218,1.72,0,13.33,3,-,6.7,14.92,18.93,0.3,87.43,71.78,15.65,-11.09,14.16,14.4,28
Mon Sep 26 06:37:22 GMT-03:00 2022,26-Sep-2022 06:37:22.421,-35.218997867039114,-5.820371040025877,0.0,4.0,37.61507589041098,111.06584930419922,-0.96,5.52,8.07,-0,12.94,0,-0.06,0.02,-0.02,14.9,7.45,14.7,19.61,95,12.16,1011.26,14.65,606.5,1,218.7,220,0,54,-,32.16,27.45,764,19.61,3.73,1.21,50.98,-6.25,-1.56,-1.56,-,0.06,4,37.62,111.07,-5.82,-35.22,25,1.72,-,28,0,6.7,14.93,3.3,0,18.92,0.81,0.81,3.14,219,0,0,13.33,4.5,-,6.7,14.93,18.92,0.3,88.43,71.78,16.65,-10.81,14.32,14.6,28
Mon Sep 26 06:37:23 GMT-03:00 2022,26-Sep-2022 06:37:23.420,-35.218997867039114,-5.820371040025877,0.0,4.0,37.50923681139832,111.06584930419922,-0.99,5.54,8.11,0,13.33,0,-0.06,0.02,-0.01,14.9,7.45,14.7,19.61,95,11.99,1011.29,14.65,606.2,1,231.99,220,0,54,-,31.76,26.67,759.5,19.61,3.76,1.21,54.12,-6.25,-4.69,-2.34,-,0.06,4,37.51,111.07,-5.82,-35.22,25,0,-,28,0,6.69,14.94,3.3,0,18.91,0.17,0.81,3.14,220,0,0,13.33,7.5,-,6.69,14.94,18.91,0.3,89.42,71.78,17.64,-10.57,14.36,14.5,28
Mon Sep 26 06:37:24 GMT-03:00 2022,26-Sep-2022 06:37:24.422,-35.218997867039114,-5.820371040025877,0.0,4.0,37.444753772310925,111.06584930419922,-0.97,5.73,7.78,-0.01,13.33,0,-0.06,0.04,-0.04,14.9,7.45,14.7,19.61,95,11.82,1011.29,14.65,606.2,1,231.84,220,0,54,-,32.55,27.84,744.5,19.61,3.77,1.24,54.12,-6.25,-0.78,0.78,-,0.07,4,37.44,111.07,-5.82,-35.22,26,0,-,28,0,6.69,14.95,3.38,0,18.9,0.09,0.8,3.53,221,0,0,13.33,4.5,-,6.69,14.95,18.9,0.3,90.4,71.78,18.63,-10.45,14.34,14.5,28
Mon Sep 26 06:37:25 GMT-03:00 2022,26-Sep-2022 06:37:25.422,-35.218997867039114,-5.820371040025877,0.0,4.0,37.31652109716879,111.06584930419922,-1,5.83,7.91,0,13.33,0,-0.07,0.05,-0.03,14.9,7.45,14.7,19.61,95,11.66,1011.27,14.65,605.5,1,231.68,220,0,54,-,36.08,28.63,798,19.61,3.8,1.42,54.12,-5.47,3.12,3.12,-,0.07,4,37.32,111.07,-5.82,-35.22,26,0,-,28,0,6.68,14.96,3.88,0,18.88,0.14,0.8,3.53,222,0,0,13.73,-3,-,6.68,14.96,18.88,0.3,91.43,71.78,19.65,-9.73,14.28,14.4,29
Mon Sep 26 06:37:26 GMT-03:00 2022,26-Sep-2022 06:37:26.420,-35.21898934288851,-5.820372556959366,0.5716290473937988,4.0,37.142872437437035,109.3034896850586,-0.45,5.85,7.52,-0.03,13.73,-0.01,-0.03,0.04,-0.06,23.53,12.16,14.7,19.61,95,11.55,1011.3,14.65,605.5,1,228.17,220,0,54,1.3,49.8,49.02,1269,19.61,3.87,3.14,53.33,-5.47,0.78,3.12,-,0.07,4,37.14,109.3,-5.82,-35.22,25,1.94,1.75,28,0,6.68,14.97,8.58,0,18.87,0.14,0.8,3.92,224,2.06,4,13.73,18,9.81,6.68,14.97,18.87,0.3,92.35,71.95,20.4,-4.51,14.28,14.4,39
Mon Sep 26 06:37:27 GMT-03:00 2022,26-Sep-2022 06:37:27.419,-35.21898009304815,-5.820372414406508,1.059917688369751,4.0,37.045565015973786,100.89198303222656,-1.26,7.03,7.26,0.04,17.65,0,-0.05,0.17,-0.1,27.06,14.12,14.7,19.61,95,11.47,1011.34,14.65,605.2,1,228.02,220,0,54,0.53,52.16,46.67,1413,19.61,3.93,3.63,53.33,-3.91,-1.56,1.56,-,0.07,4,37.05,100.89,-5.82,-35.22,26,1.18,0.71,28,1.1,6.6,15.14,9.94,3.11,18.66,0.17,0.88,7.84,225,3.82,5,18.43,18,3.55,6.6,15.14,18.66,0.3,93.41,73.01,20.4,-7.26,14.3,14.5,42
Mon Sep 26 06:37:28 GMT-03:00 2022,26-Sep-2022 06:37:28.421,-35.218971941989686,-5.82037335701044,1.1575164794921875,4.0,37.09647219105912,88.34955596923828,-1.34,7.14,6.23,-0.03,19.61,-0.04,-0.1,0.17,-0.22,32.16,16.47,14.7,19.61,95,11.47,1011.29,14.65,605.2,1,220.48,220,0,55,0.53,52.16,54.12,1758.5,19.61,4.05,6.2,52.16,-3.12,-1.56,-2.34,-,0.07,4,37.1,88.35,-5.82,-35.22,27,1.18,0.71,28,0.81,6.53,15.32,16.97,2.28,18.44,0.73,0.84,9.8,226,4.17,5,18.43,18,3.55,6.53,15.32,18.44,0.3,94.41,74.01,20.4,-3.32,14.34,14.6,50
Mon Sep 26 06:37:29 GMT-03:00 2022,26-Sep-2022 06:37:29.420,-35.21896089891854,-5.820371558870166,1.8575811386108398,6.0,37.40878104924497,70.67267608642578,-0.89,6.46,7.44,0.01,21.96,0.04,-0.07,0.2,-0.11,30.98,16.47,14.7,19.61,95,11.41,1011.23,14.65,607,1,220.48,220,0,55,1.25,69.8,64.31,1758.5,19.61,4.05,6.2,52.16,-3.12,3.91,0,-,0.07,6,37.41,70.67,-5.82,-35.22,28,2.83,1.68,28,0.81,6.53,15.32,16.97,2.28,18.44,0.75,0.82,11.76,227,6.69,7,23.14,15.5,6.81,6.53,15.32,18.44,0.3,95.39,74.99,20.4,-3.32,14.34,14.5,50
Mon Sep 26 06:37:30 GMT-03:00 2022,26-Sep-2022 06:37:30.417,-35.218947198892565,-5.820362571481461,2.6876015663146973,6.0,37.42010358107307,52.61946105957031,-1.19,7.28,7.11,0.03,25.88,0,-0.09,0.16,-0.13,34.51,17.65,14.7,19.61,95,11.42,1011.19,14.65,607,1,217.9,220,0,55,5.27,71.76,68.63,1497.5,19.61,4.15,5.38,52.16,-3.12,-2.34,0,-,0.07,6,37.42,52.62,-5.82,-35.22,30,5.31,7.07,28,1.3,6.46,15.48,14.72,3.68,18.25,0.06,0.81,15.69,227,9.68,12,23.53,7.5,33.6,6.46,15.48,18.25,0.31,96.43,76.03,20.4,-6.75,14.3,14.5,51
Mon Sep 26 06:37:31 GMT-03:00 2022,26-Sep-2022 06:37:31.417,-35.218924512938045,-5.820340562590603,3.9538729190826416,6.0,37.27673294152205,35.578407287597656,-0.15,7.41,6.95,0.03,25.88,-0.01,-0.01,0.16,-0.16,34.51,17.65,14.7,19.61,95,11.46,1011.16,14.5,607,1,209.12,220,0,55,4.56,78.04,68.63,2207,19.61,4.31,8.95,50.59,-3.12,0,3.12,-,0.07,6,37.28,35.58,-5.82,-35.22,29,0.77,6.12,28,1.34,6.39,15.64,24.49,3.79,18.06,0.11,0.77,15.69,228,14.23,15,27.45,16.5,19.73,6.39,15.64,18.06,0.31,97.27,76.87,20.4,0.78,14.34,14.6,64
Mon Sep 26 06:37:32 GMT-03:00 2022,26-Sep-2022 06:37:32.417,-35.21889847103545,-5.82030515568275,5.108536720275879,6.0,36.84460365026979,30.11275291442871,-0.81,6.26,7.39,-0.01,25.1,0.03,-0.04,0.14,-0.07,29.8,15.29,14.7,19.61,95,11.59,1011.14,14.5,621.2,1,205.36,220,0,55,10.15,78.04,58.82,2343,19.61,4.51,7.57,50.2,-3.12,0,3.12,-,0.08,6,36.84,30.11,-5.82,-35.22,30,3.61,13.61,28,1.98,6.34,15.78,20.72,5.6,17.9,0.11,0.77,15.29,230,18.39,22,27.45,16.5,41.37,6.34,15.78,17.9,0.32,98.39,77.99,20.4,-5.65,14.34,14.6,63
Mon Sep 26 06:37:33 GMT-03:00 2022,26-Sep-2022 06:37:33.419,-35.218873689291236,-5.820262694005692,5.874971866607666,6.0,36.35867484461571,26.28516387939453,-1.06,5.83,7.15,-0.06,20.39,-0.01,0,0.1,-0.1,27.06,13.33,14.7,19.61,95,11.59,1011.08,14.5,634.1,1,205.36,220,0,55,10.15,52.94,58.82,2343,19.61,4.51,7.57,50.2,-3.12,3.12,4.69,-,0.08,6,36.36,26.29,-5.82,-35.22,30,3.61,13.61,27,1.98,6.34,15.78,20.72,5.6,17.9,0.08,0.75,10.59,230,21.15,22,19.61,23,41.37,6.34,15.78,17.9,0.32,99.39,78.99,20.4,-5.65,14.34,14.5,63
Mon Sep 26 06:37:34 GMT-03:00 2022,26-Sep-2022 06:37:34.417,-35.21884472785263,-5.820207757647606,6.534717559814453,6.0,35.91985346174165,23.501422882080078,-0.49,6.32,8.05,0.04,20.39,-0.05,-0.06,0.03,-0.09,27.06,13.33,14.7,19.61,95,11.75,1011.08,14.65,640,1,201.95,220,0,55,3.45,41.96,42.35,1861,19.61,4.61,4,49.8,-3.91,0,-1.56,-,0.08,6,35.92,23.5,-5.82,-35.22,28,0.48,4.63,27,5.5,6.33,15.81,10.94,15.54,17.87,0.85,0.75,5.1,231,23.52,24,16.86,24,17.73,6.33,15.81,17.87,0.33,100.41,80.01,20.4,-10.11,14.34,14.5,55
Mon Sep 26 06:37:35 GMT-03:00 2022,26-Sep-2022 06:37:35.418,-35.218819963330105,-5.820148933019862,6.762369155883789,6.0,36.153008792162886,20.71019172668457,0.44,5.42,7.98,-0.02,14.9,-0.02,0.04,-0.05,0,19.22,9.8,14.7,19.61,95,11.89,1011.03,14.65,640,1,201.62,220,0,55,3.45,23.92,23.14,1537.5,19.61,4.64,1.86,49.8,-6.25,-5.47,-6.25,-,0.08,6,36.15,20.71,-5.82,-35.22,27,1.34,4.63,27,12.93,6.41,15.61,5.08,36.52,18.1,0.79,0.77,5.1,233,24.34,23,14.12,1.5,17.73,6.41,15.61,18.1,0.33,101.34,80.94,20.4,-12.08,14.26,14.6,45
