GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Sep 29 07:14:17 GMT-03:00 2022,29-Sep-2022 07:14:18.673,-35.20380289444634,-5.8412279544459444,17.72154426574707,4.0,38.67243558115096,152.36431884765625,-0.78,5.77,7.49,-0.02,19.22,-0.03,-0.03,-0.01,-0.01,26.27,13.33,14.7,23.53,92,20.71,1010.93,14.5,691.4,1,159.49,382,0,84,5.38,65.49,52.55,1647.5,23.53,87.65,4.88,22.75,-3.12,0.78,2.34,-,1.51,4,38.67,152.36,-5.84,-35.2,29,0.1,7.21,36,12.7,10.96,9.13,13.36,35.87,30.95,0.25,0.75,9.41,1065,63.8,63,20,16.5,31.16,10.96,9.13,30.95,11.41,2060.53,1358.9,701.7,-7.1,13.98,14.2,53
Thu Sep 29 07:14:18 GMT-03:00 2022,29-Sep-2022 07:14:19.671,-35.203728572755374,-5.841369019931088,17.81399154663086,4.0,38.86933153126384,152.0757598876953,-0.45,5.05,8.19,-0.01,14.12,-0.01,-0.05,-0.06,0.03,14.9,13.33,14.7,23.53,92,20.73,1010.9,14.5,691.4,1,159.5,382,0,84,5.38,60,52.55,1532,23.53,87.73,4.32,22.75,-4.69,-5.47,-2.34,-,1.51,4,38.87,152.08,-5.84,-35.2,30,0.8,7.21,36,14.57,10.96,9.12,11.83,41.16,30.96,0.06,0.74,4.31,1066,64.13,63,16.86,-4,31.16,10.96,9.12,30.96,11.43,2061.56,1359.92,701.7,-7.55,14,14.2,51
Thu Sep 29 07:14:19 GMT-03:00 2022,29-Sep-2022 07:14:20.671,-35.203654028127715,-5.841508445385815,17.595983505249023,4.0,39.154124925841174,151.9130401611328,-0.05,4.55,8.42,-0.02,14.12,-0.06,-0.01,-0.12,0,14.9,7.45,14.7,23.53,92,20.76,1010.94,14.5,691.5,1,159.53,382,0,84,5.38,21.18,25.88,1353.5,23.53,87.75,1.2,22.75,-6.25,1.56,-0.78,-,1.51,4,39.15,151.91,-5.84,-35.2,29,2.13,7.21,36,52.72,10.96,9.12,3.27,148.91,30.96,0.8,0.74,4.31,1068,63.35,62,13.33,-2.5,31.16,10.96,9.12,30.96,11.45,2062.56,1360.93,701.7,-12.44,13.96,14.2,42
Thu Sep 29 07:14:20 GMT-03:00 2022,29-Sep-2022 07:14:21.672,-35.20358069379185,-5.841642545621904,16.95182228088379,4.0,39.55539960422682,151.98348999023438,-0.07,4.3,8.54,-0.02,12.94,-0.02,-0.01,-0.14,0.06,14.9,7.45,14.7,23.53,92,20.78,1010.95,14.5,691.5,1,159.54,382,0,84,-,18.43,16.08,1368,23.53,87.77,1.18,22.75,-6.25,0,-0.78,-,1.51,4,39.56,151.98,-5.84,-35.2,29,4.03,-,36,52.68,10.96,9.12,3.22,148.83,30.96,0.8,0.74,3.14,1069,61.03,57,13.33,-7.5,-,10.96,9.12,30.96,11.47,2063.5,1361.86,701.7,-12.2,13.96,14.2,35
Thu Sep 29 07:14:21 GMT-03:00 2022,29-Sep-2022 07:14:22.671,-35.203514509901204,-5.841768867216383,15.765480041503906,4.0,39.846133396757196,152.08543395996094,-0.17,4.28,9.53,0.07,13.73,0.05,-0.04,-0.12,0.14,14.9,7.45,29.4,23.53,92,20.79,1010.97,14.5,691.1,2,159.55,382,0,84,-,17.65,15.29,1821,23.53,87.8,1.55,22.75,-5.47,0,0,-,1.51,4,39.85,152.09,-5.84,-35.2,26,4.76,-,36,36.78,10.96,9.12,4.24,103.91,30.96,0,0.73,3.53,1070,56.76,52,13.73,-3,-,10.96,9.12,30.96,11.47,2064.51,1362.87,701.7,-11.5,13.96,14.3,32
Thu Sep 29 07:14:22 GMT-03:00 2022,29-Sep-2022 07:14:23.672,-35.20345402044577,-5.841882533035957,14.200352668762207,4.0,39.962651280574775,152.11151123046875,-0.41,2.56,9.42,0,13.73,0,-0.04,-0.32,0.15,14.9,7.45,29.4,23.53,92,20.79,1011.05,14.5,691.1,2,162.31,382,0,84,-,17.65,14.9,1821,23.53,87.83,1.5,23.14,-5.47,0,0,-,1.51,4,39.96,152.11,-5.84,-35.2,26,4.76,-,36,34.62,10.97,9.11,4.11,97.79,31,0,0,3.53,1071,51.12,52,14.12,-3,-,10.97,9.11,31,11.5,2065.51,1363.87,701.7,-12.32,14,14.3,27
Thu Sep 29 07:14:23 GMT-03:00 2022,29-Sep-2022 07:14:24.671,-35.20340469440557,-5.841975945545747,11.610725402832031,4.0,40.25818174353441,152.29617309570312,-0.33,2.49,9.82,0.04,13.33,0.12,-0.02,-0.3,0.28,14.9,7.45,29.4,23.53,92,20.81,1011.13,14.5,689.5,2,162.51,382,0,84,-,19.22,15.69,1353,23.53,87.85,1.22,23.14,-5.47,0,0,-,1.51,4,40.26,152.3,-5.84,-35.2,26,12.8,-,37,33.69,10.99,9.1,3.33,95.17,31.04,0,0,3.53,1072,41.8,29,13.73,-8.5,-,10.99,9.1,31.04,11.5,2066.53,1364.89,701.7,-12.52,13.98,14.3,24
Thu Sep 29 07:14:24 GMT-03:00 2022,29-Sep-2022 07:14:25.671,-35.203371208202434,-5.8420401223159395,7.892786979675293,4.0,40.27069875716069,152.6248016357422,-0.08,4.7,7.19,-0.12,12.55,-0.12,-0.01,-0.1,-0.06,14.9,7.45,15.52,23.53,92,20.81,1011.17,14.5,689.5,1.06,162.51,382,0,84,-,19.61,15.29,1353,23.53,87.85,1.22,23.53,-7.03,0,0,-,1.51,4,40.27,152.62,-5.84,-35.2,22,12.8,-,37,33.69,10.99,9.1,3.33,95.17,31.04,0.04,0.03,2.35,1073,28.41,29,12.94,-1.5,-,10.99,9.1,31.04,11.52,2067.53,1365.89,701.7,-12.52,13.94,14.2,24
Thu Sep 29 07:14:25 GMT-03:00 2022,29-Sep-2022 07:14:26.672,-35.20334133095301,-5.842101646598216,6.290747165679932,6.0,40.19981986278127,152.35792541503906,-0.15,6.12,9.07,0.12,12.55,0.13,-0.02,0.09,0.1,19.22,9.8,13.31,23.53,92,20.81,1011.11,14.5,687.7,0.91,165.46,382,0,84,-,18.43,15.29,1062,23.53,87.86,0.91,23.53,-7.81,0,0,-,1.51,6,40.2,152.36,-5.84,-35.2,24,7.41,-,38,31.87,11,9.09,2.49,90.02,31.07,0.73,0.08,2.75,1074,22.65,21,12.94,3.5,-,11,9.09,31.07,11.52,2068.48,1366.84,701.7,-12.72,13.98,14.2,21
Thu Sep 29 07:14:26 GMT-03:00 2022,29-Sep-2022 07:14:27.671,-35.20331759376548,-5.842144068154895,5.237072944641113,6.0,39.943644358533994,152.1954345703125,-0.29,6.59,7.68,0.04,18.82,0.03,-0.03,0.08,-0.01,28.24,14.51,13.61,23.53,92,20.81,1011.1,14.5,687.7,0.93,165.64,382,0,84,-,44.71,44.31,1229.5,23.53,87.88,0.98,23.92,-3.12,0,0,-,1.52,6,39.94,152.2,-5.84,-35.2,26,3.65,-,38,21.36,11.01,9.09,2.69,60.34,31.09,0.72,0.12,9.02,1075,18.85,19,18.43,16.5,-,11.01,9.09,31.09,11.52,2069.55,1367.91,701.7,-12.04,14.02,14.3,20
Thu Sep 29 07:14:27 GMT-03:00 2022,29-Sep-2022 07:14:28.671,-35.203289205803,-5.842191396743697,5.79822301864624,6.0,39.98152105168448,152.1641082763672,-0.37,7.06,7.24,0.04,20.78,0.06,-0.08,0.12,-0.01,27.84,14.12,13.71,23.53,92,20.81,1011.05,14.5,677.9,0.93,168.49,382,0,84,-,53.33,47.84,2335.5,23.53,87.97,6.04,23.92,-3.12,0,0,-,1.52,6,39.98,152.16,-5.84,-35.2,26,1.15,-,37,3.15,11,9.09,16.52,8.89,31.08,0.81,0.14,10.59,1075,20.87,20,21.18,21,-,11,9.09,31.08,11.52,2070.48,1368.84,701.7,-1.41,13.98,14.3,37
Thu Sep 29 07:14:28 GMT-03:00 2022,29-Sep-2022 07:14:29.671,-35.20325997265688,-5.84224281789367,6.670287132263184,6.0,40.152894393155435,152.1239013671875,-0.16,6.63,7.85,0.06,20.78,0.05,-0.02,0.13,-0.02,30.2,15.29,14.53,23.53,92,20.81,1011.09,14.5,677.9,0.99,168.36,382,0,84,6.42,66.27,56.47,1602.5,23.53,88.14,5.27,23.92,-3.12,0,0,-,1.52,6,40.15,152.12,-5.84,-35.2,26,1.99,8.61,37,4.56,10.99,9.1,14.41,12.87,31.05,0.83,0.37,10.2,1077,24.01,26,20.78,18.5,34.94,10.99,9.1,31.05,11.55,2071.56,1369.92,701.7,-6.53,13.98,14.2,42
Thu Sep 29 07:14:29 GMT-03:00 2022,29-Sep-2022 07:14:30.672,-35.20323175198772,-5.842299077957582,7.480597019195557,6.0,40.202247685186194,152.20301818847656,-0.24,6.58,7.7,0.04,21.18,0.04,0,0.09,0,31.76,16.08,14.7,23.53,92,20.81,1010.96,14.5,677.9,1,168.36,383,0,84,6.42,68.24,58.43,1602.5,23.53,88.14,5.27,23.92,-3.12,-1.56,0,-,1.52,6,40.2,152.2,-5.84,-35.2,26,1.99,8.61,37,4.56,10.99,9.1,14.41,12.87,31.05,0.09,0.79,11.37,1078,26.93,26,21.18,18.5,34.94,10.99,9.1,31.05,11.55,2072.56,1370.92,701.7,-6.53,13.98,14.3,42
Thu Sep 29 07:14:30 GMT-03:00 2022,29-Sep-2022 07:14:31.671,-35.20319668107573,-5.842366185498937,8.234519958496094,6.0,40.38749359654792,151.97789001464844,-0.29,6.7,7.19,0.01,24.31,0,-0.02,0.09,-0.07,32.94,16.86,14.7,23.53,92,20.82,1010.97,14.5,667.7,1,168.3,383,0,83,8.05,72.94,64.31,1705,23.53,88.25,5.91,23.92,-3.12,-2.34,0.78,-,1.52,6,40.39,151.98,-5.84,-35.2,26,2.07,10.8,36,4.4,10.99,9.1,16.16,12.44,31.04,0.1,0.76,14.51,1078,29.64,29,22.75,17,45.1,10.99,9.1,31.04,11.55,2073.55,1371.91,701.7,-4.71,13.96,14.3,48
Thu Sep 29 07:14:31 GMT-03:00 2022,29-Sep-2022 07:14:32.673,-35.20315855251828,-5.8424365198720025,9.005167961120605,6.0,40.56230268058106,151.7395782470703,-0.03,6.55,7.31,0.01,25.1,0.03,-0.02,0.08,-0.01,32.16,16.47,14.7,23.53,92,20.82,1010.9,14.5,667.7,1,168.24,383,0,83,9.97,76.86,65.1,2163,23.53,88.39,8.35,23.92,-3.12,-2.34,-0.78,-,1.52,6,40.56,151.74,-5.84,-35.2,30,2.36,13.37,36,3.47,10.98,9.1,22.86,9.81,31.03,0.15,0.75,15.29,1079,32.42,32,25.88,18.5,44.02,10.98,9.1,31.03,11.57,2074.53,1372.89,701.7,-1.52,13.94,14.2,58
Thu Sep 29 07:14:32 GMT-03:00 2022,29-Sep-2022 07:14:33.674,-35.20311650325152,-5.842513902884729,9.798049926757812,6.0,40.76956030002025,151.6572265625,-0.25,6.44,7.03,-0.02,26.67,0.05,-0.03,0.08,0.01,32.16,16.47,14.7,23.53,92,20.83,1010.86,14.5,675.2,1,165.42,383,0,84,9.72,80.78,65.1,2044.5,23.53,88.53,7.84,23.53,-3.12,-2.34,-3.91,-,1.53,6,40.77,151.66,-5.84,-35.2,23,2.58,13.03,36,4.08,10.98,9.11,21.44,11.54,31.02,0.58,0.76,16.86,1080,35.27,35,26.67,14,45.4,10.98,9.11,31.02,11.57,2075.54,1373.9,701.7,-4.91,13.96,14.2,60
Thu Sep 29 07:14:33 GMT-03:00 2022,29-Sep-2022 07:14:34.670,-35.20307351132535,-5.842594818528273,10.494549751281738,4.0,41.062437128656356,151.79931640625,0.36,6.15,7.8,0.02,26.67,0.02,0.02,0.07,-0.01,32.55,16.47,14.7,23.53,92,20.84,1010.84,14.5,675.2,1,165.36,383,0,84,9.78,74.12,68.24,2222.5,23.53,88.67,8.27,23.53,-3.12,-4.69,-1.56,-,1.53,4,41.06,151.8,-5.84,-35.2,26,0.22,13.12,36,4.23,10.98,9.11,22.63,11.95,31.01,0.09,0.75,16.86,1082,37.78,38,23.53,16.5,42.03,10.98,9.11,31.01,11.59,2076.53,1374.89,701.7,-3.79,13.98,14.2,63
Thu Sep 29 07:14:34 GMT-03:00 2022,29-Sep-2022 07:14:35.670,-35.20302598307018,-5.84268338007928,11.0741605758667,4.0,41.42752369544807,152.1498260498047,0.18,6.23,7.71,0.02,23.92,0,-0.05,0.07,-0.05,31.76,16.47,14.7,23.53,92,20.85,1010.77,14.5,683.1,1,162.55,383,0,84,7.46,78.04,62.75,1899,23.53,88.83,6.94,23.14,-3.12,-0.78,-1.56,-,1.53,4,41.43,152.15,-5.84,-35.2,25,0.13,10,36,5.48,10.97,9.11,18.99,15.47,31,0.09,0.75,13.33,1083,39.87,40,25.49,14,37.49,10.97,9.11,31,11.59,2077.54,1375.9,701.7,-6.23,13.94,14.3,61
Thu Sep 29 07:14:35 GMT-03:00 2022,29-Sep-2022 07:14:36.669,-35.20297906849558,-5.842774041419648,11.485692024230957,4.0,41.7582455555074,152.3385009765625,-0.13,6.21,7.64,0.01,25.49,0,0.03,0.04,-0.02,32.55,16.86,14.7,23.53,92,20.87,1010.68,14.5,683.1,1,162.5,383,0,84,8.47,80.39,66.67,1887,23.53,88.95,7.12,23.14,-3.12,0,0.78,-,1.53,4,41.76,152.34,-5.84,-35.2,25,0.65,11.36,36,5.62,10.97,9.11,19.47,15.88,30.99,0.12,0.75,15.29,1084,41.35,42,25.49,14,42.87,10.97,9.11,30.99,11.61,2078.54,1376.9,701.7,-4.58,13.94,14.2,63
Thu Sep 29 07:14:36 GMT-03:00 2022,29-Sep-2022 07:14:37.669,-35.20293074293914,-5.842868517243047,11.882112503051758,4.0,42.185944838109315,152.04661560058594,-0.44,6.22,7.38,-0.01,24.71,-0.02,-0.01,0.02,-0.03,32.16,16.47,14.7,23.53,92,20.88,1010.59,14.5,693,1,162.46,383,0,84,4.12,80.39,63.92,1883.5,23.53,89.07,6.66,23.14,-3.12,0,-2.34,-,1.54,4,42.19,152.05,-5.84,-35.2,25,0.22,5.52,36,6.31,10.97,9.12,18.22,17.82,30.98,0.7,0.75,14.51,1085,42.78,43,26.27,14,20.88,10.97,9.12,30.98,11.61,2079.54,1377.9,701.7,-5.16,13.92,14.2,63
Thu Sep 29 07:14:37 GMT-03:00 2022,29-Sep-2022 07:14:38.669,-35.202877511333405,-5.842965288620461,12.354255676269531,4.0,42.66618689114981,152.0296173095703,0.23,6.12,8.13,0.05,23.92,-0.01,-0.03,0.03,-0.04,32.16,16.47,14.7,23.53,92,20.88,1010.55,14.5,697.7,1,162.46,383,0,84,4.12,76.08,63.14,1883.5,23.53,89.07,6.66,23.14,-3.12,-2.34,2.34,-,1.54,4,42.67,152.03,-5.84,-35.2,26,0.22,5.52,36,6.31,10.97,9.12,18.22,17.82,30.98,0.17,0.74,14.12,1085,44.48,43,24.71,15,20.88,10.97,9.12,30.98,11.64,2080.55,1378.91,701.7,-5.16,13.98,14.2,63
Thu Sep 29 07:14:38 GMT-03:00 2022,29-Sep-2022 07:14:39.671,-35.20282458892796,-5.843064874219369,12.594057083129883,4.0,43.20778836849213,151.95144653320312,-0.13,6.25,8.45,0.08,21.57,-0.01,-0.04,0.02,-0.02,28.63,14.9,14.7,23.53,92,20.89,1010.48,14.5,697.7,1,162.42,383,0,84,7.42,75.29,56.08,1864,23.53,89.21,6.49,23.14,-3.12,0.78,-0.78,-,1.54,4,43.21,151.95,-5.84,-35.2,26,0.52,9.95,35,6.62,10.97,9.12,17.77,18.7,30.98,0.77,0.74,11.76,1086,45.34,45,23.53,16.5,38.02,10.97,9.12,30.98,11.64,2081.5,1379.86,701.7,-5.37,13.94,14.2,62
Thu Sep 29 07:14:39 GMT-03:00 2022,29-Sep-2022 07:14:40.669,-35.20277068204504,-5.8431660090765,12.752107620239258,4.0,43.800549250648324,150.18359375,-1.97,5.83,7.36,-0.01,20.39,0,-0.19,0,-0.02,28.63,14.9,14.7,23.53,92,20.91,1010.39,14.5,702.2,1,162.38,383,0,84,7.42,65.88,56.08,1747.5,23.53,89.3,5.19,23.14,-3.12,3.12,1.56,-,1.54,4,43.8,150.18,-5.84,-35.2,25,0.34,9.95,35,8.68,10.96,9.12,14.19,24.51,30.97,0.76,0.73,10.59,1088,45.91,45,21.18,17,38.02,10.96,9.12,30.97,11.66,2082.52,1380.88,701.7,-7.16,13.94,14.2,59
Thu Sep 29 07:14:40 GMT-03:00 2022,29-Sep-2022 07:14:41.668,-35.20270876295128,-5.843262491665158,12.750493049621582,4.0,44.12294139381597,143.57745361328125,-3.21,5.3,7.5,0,20.39,0.02,-0.28,0.04,-0.04,29.02,14.9,14.7,23.53,92,20.92,1010.33,14.5,702.2,1,159.61,383,0,84,7.42,67.06,55.69,1664.5,23.53,89.39,5,22.75,-3.12,0,1.56,-,1.54,4,44.12,143.58,-5.84,-35.2,28,0.91,9.95,35,8.99,10.96,9.12,13.69,25.41,30.97,0.25,0.72,10.59,1089,45.9,45,20.39,18,38.02,10.96,9.12,30.97,11.66,2083.49,1381.85,701.7,-6.94,13.94,14.2,57
Thu Sep 29 07:14:41 GMT-03:00 2022,29-Sep-2022 07:14:42.671,-35.20263124548783,-5.843349311231125,12.911352157592773,4.0,44.35900514620267,132.766845703125,-3.16,5.73,7.08,-0.01,20,0.02,-0.24,0,0,28.63,14.9,14.7,23.53,92,20.93,1010.31,14.5,703.1,1,159.59,383,0,84,3.93,63.92,53.33,1709,23.53,89.49,4.91,22.75,-3.12,1.56,1.56,-,1.54,4,44.36,132.77,-5.84,-35.2,28,0.48,5.27,35,9.16,10.96,9.12,13.44,25.88,30.97,0.25,0.72,10.2,1090,46.48,46,20.78,16.5,21.97,10.96,9.12,30.97,11.69,2084.56,1382.92,701.7,-6.71,13.98,14.2,56
Thu Sep 29 07:14:42 GMT-03:00 2022,29-Sep-2022 07:14:43.671,-35.20255449783679,-5.843436015230666,13.134283065795898,8.0,44.36158476908908,120.80447387695312,-2.84,6.07,7.93,0.07,20.39,0.07,-0.27,0.06,0.01,29.02,14.9,14.7,23.53,92,20.95,1010.3,14.5,703.1,1,159.58,383,0,84,8.8,65.1,52.94,1777.5,23.53,89.57,5.2,22.75,-3.12,1.56,0,-,1.54,8,44.36,120.8,-5.84,-35.2,29,0.72,11.8,35,8.84,10.96,9.12,14.24,24.97,30.96,0.74,0.71,10.59,1091,47.28,48,20.78,16.5,47.25,10.96,9.12,30.96,11.69,2085.53,1383.89,701.7,-6.46,13.98,14.2,55
Thu Sep 29 07:14:43 GMT-03:00 2022,29-Sep-2022 07:14:44.672,-35.202448427874515,-5.84349386771826,13.787541389465332,8.0,44.6759781048774,108.7113037109375,-2.53,5.82,7.74,0.03,21.18,0.06,-0.32,0.02,0,29.02,14.9,14.7,23.53,92,20.96,1010.29,14.5,703.4,1,159.56,383,0,85,5.13,65.88,54.9,1829.5,23.53,89.68,5.49,22.75,-3.12,0.78,0,-,1.55,8,44.68,108.71,-5.84,-35.2,30,0.64,6.88,35,8.74,10.96,9.12,15.02,24.7,30.96,0.75,0.71,10.98,1092,49.64,49,21.57,16.5,26.77,10.96,9.12,30.96,11.69,2086.56,1384.92,701.7,-6.35,13.94,14.2,55
Thu Sep 29 07:14:44 GMT-03:00 2022,29-Sep-2022 07:14:45.671,-35.202324617532824,-5.843522255838763,13.955010414123535,8.0,44.83051711021382,97.72025299072266,-0.47,5.86,8.04,0.02,20.78,-0.02,-0.09,0,-0.03,29.41,14.9,14.7,23.53,92,20.96,1010.31,14.5,703.4,1,159.56,383,0,85,5.13,65.88,54.12,1829.5,23.53,89.68,5.49,22.75,-3.12,0.78,-2.34,-,1.55,8,44.83,97.72,-5.84,-35.2,28,0.64,6.88,35,8.74,10.96,9.12,15.02,24.7,30.96,0.76,0.71,10.98,1092,50.24,49,21.57,16.5,26.77,10.96,9.12,30.96,11.73,2087.55,1385.91,701.7,-6.35,13.98,14.2,55
Thu Sep 29 07:14:45 GMT-03:00 2022,29-Sep-2022 07:14:46.673,-35.20219314161771,-5.843530880700351,14.232877731323242,8.0,44.66599267032168,94.40585327148438,0.15,5.94,8,0.02,21.18,0.02,0.02,0.03,0.01,29.02,14.9,14.7,23.53,92,20.98,1010.28,14.5,703.8,1,162.29,383,0,84,8.53,64.71,54.12,1883.5,23.53,89.79,5.56,23.14,-3.12,-2.34,-0.78,-,1.55,8,44.67,94.41,-5.84,-35.2,25,0.76,11.44,35,8.81,10.96,9.13,15.22,24.88,30.96,0.1,0.72,11.37,1093,51.24,51,21.57,18,43.24,10.96,9.13,30.96,11.73,2088.53,1386.89,701.7,-6.48,13.98,14.2,55
Thu Sep 29 07:14:46 GMT-03:00 2022,29-Sep-2022 07:14:47.672,-35.20205905749816,-5.843538135139363,14.80129623413086,6.0,44.377299152342715,94.37566375732422,0.42,6.03,8.24,0.05,21.96,-0.02,0.03,0.01,-0.03,29.02,14.9,14.7,23.53,92,21,1010.31,14.5,703.8,1,162.28,383,0,84,10.79,66.67,54.9,1853.5,23.53,89.89,5.61,23.14,-3.12,-3.12,0.78,-,1.55,6,44.38,94.38,-5.84,-35.2,30,1.76,14.47,35,9.09,10.96,9.13,15.36,25.66,30.95,0.12,0.72,12.16,1094,53.28,53,22.35,17,55.6,10.96,9.13,30.95,11.76,2089.53,1387.89,701.7,-6.63,13.92,14.3,55
Thu Sep 29 07:14:47 GMT-03:00 2022,29-Sep-2022 07:14:48.672,-35.20192040149005,-5.843547477381273,15.356911659240723,6.0,43.998387491318276,94.76765441894531,0.35,5.91,8.13,0.03,21.96,0.02,0,0.01,0.03,29.02,13.33,14.7,23.53,92,21.02,1010.31,14.5,704.5,1,162.26,383,0,84,9.97,67.06,58.43,1667,23.53,89.99,5.08,23.14,-3.12,0,1.56,-,1.55,6,44,94.77,-5.84,-35.2,27,1.72,13.37,35,10.43,10.96,9.13,13.91,29.45,30.95,0.11,0.73,12.16,1096,55.28,55,20,17,57.1,10.96,9.13,30.95,11.76,2090.53,1388.89,701.7,-7.26,13.98,14.2,53
Thu Sep 29 07:14:48 GMT-03:00 2022,29-Sep-2022 07:14:49.668,-35.20177363507956,-5.843555913800642,15.743755340576172,6.0,43.841338089170364,95.00572204589844,0.03,5.66,8.07,0.01,19.61,-0.02,-0.04,-0.02,0,26.27,13.73,14.7,23.53,92,21.04,1010.41,14.5,704.5,1,162.26,383,0,84,9.61,70.2,52.55,1658.5,23.53,90.1,5.24,23.14,-3.12,3.12,1.56,-,1.55,6,43.84,95.01,-5.84,-35.2,28,0.32,12.89,36,10.5,10.96,9.13,14.33,29.67,30.95,0.11,0.73,9.8,1097,56.68,57,21.96,16.5,55.35,10.96,9.13,30.95,11.79,2091.56,1389.92,701.7,-6.21,13.98,14.2,54
Thu Sep 29 07:14:49 GMT-03:00 2022,29-Sep-2022 07:14:50.670,-35.201623709779646,-5.843570094367629,16.109947204589844,6.0,43.29045251202034,94.91352081298828,-0.15,5.66,7.43,-0.04,21.57,0.02,-0.05,0.02,0.02,27.06,13.73,14.7,23.53,92,21.06,1010.42,14.5,704.4,1,162.25,383,0,84,6.04,63.92,53.33,1872,23.53,90.18,5.29,23.14,-3.12,1.56,2.34,-,1.55,6,43.29,94.91,-5.84,-35.2,27,0,8.09,36,10.78,10.96,9.13,14.47,30.45,30.95,0.74,0.73,11.76,1098,58,58,21.96,18,30.79,10.96,9.13,30.95,11.79,2092.49,1390.85,701.7,-6.06,13.94,14.3,55
Thu Sep 29 07:14:50 GMT-03:00 2022,29-Sep-2022 07:14:51.670,-35.201470891266524,-5.84358424517881,16.53076934814453,6.0,42.78224704322459,94.93756866455078,-0.02,5.38,8.05,-0,20,0.03,0.03,0,0.05,22.75,11.76,14.7,23.53,92,21.08,1010.46,14.5,704.4,1,162.25,383,0,84,11.13,63.92,50.59,1665.5,23.53,90.25,3.47,23.14,-3.12,1.56,0,-,1.56,6,42.78,94.94,-5.84,-35.2,27,0.49,14.92,36,16.72,10.96,9.12,9.49,47.24,30.96,0.75,0.73,10.2,1099,59.51,60,20.78,18,63.8,10.96,9.12,30.96,11.82,2093.55,1391.91,701.7,-9.6,13.96,14.3,49
Thu Sep 29 07:14:51 GMT-03:00 2022,29-Sep-2022 07:14:52.671,-35.201318338736776,-5.84360163092339,16.833955764770508,6.0,42.45764617353864,95.12947845458984,0.26,5.2,7.8,-0.04,14.12,0.02,0.03,-0.03,0.06,14.9,7.45,14.7,23.53,92,21.08,1010.52,14.5,704.1,1,162.3,383,0,84,11.13,45.1,19.61,1665.5,23.53,90.27,1.41,23.14,-4.69,3.91,5.47,-,1.56,6,42.46,95.13,-5.84,-35.2,24,0.49,14.92,36,42.53,10.96,9.12,3.86,120.15,30.96,0.09,0.73,4.31,1100,60.6,60,16.47,0,63.8,10.96,9.12,30.96,11.82,2094.51,1392.87,701.7,-12.26,14.04,14.2,41
Thu Sep 29 07:14:52 GMT-03:00 2022,29-Sep-2022 07:14:53.670,-35.20116860741444,-5.843616282224281,16.97208023071289,6.0,41.92903844579156,95.58857727050781,0.1,5.32,8.27,0.01,13.33,0,0,-0.06,0.04,14.9,7.45,14.7,23.53,92,21.1,1010.58,14.5,704.1,1,162.3,383,0,84,11.13,19.22,16.08,1555.5,23.53,90.27,1.41,23.14,-5.47,1.56,0.78,-,1.56,6,41.93,95.59,-5.84,-35.2,26,0.6,14.92,36,42.53,10.96,9.12,3.86,120.15,30.96,0.82,0.72,3.53,1101,61.1,60,13.73,-4.5,63.8,10.96,9.12,30.96,11.86,2095.53,1393.89,701.7,-12.26,13.98,14.2,41
