GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Sep 28 06:40:18 GMT-03:00 2022,28-Sep-2022 06:40:22.366,-35.22015701729025,-5.8199194991988445,6.927188873291016,6.0,40.47265666678097,111.01314544677734,-1.39,5.9,7.91,-0.01,13.73,0.22,-0.11,-0.06,0.27,14.9,7.45,14.7,23.53,97,7.14,1011.18,14.65,544.4,1,76.4,322,0,48,2.44,40.78,25.49,1255.5,23.53,2.3,1.44,36.47,-5.47,-6.25,-7.03,-,0.04,6,40.47,111.01,-5.82,-35.22,23,0.94,3.27,27,17.36,3.56,28.08,3.94,49.04,10.06,0.79,0.75,3.53,172,24.94,24,14.51,-4.5,16.34,3.56,28.08,10.06,0.13,58.14,41.65,16.49,-11.87,14.26,14.5,34
Wed Sep 28 06:40:19 GMT-03:00 2022,28-Sep-2022 06:40:23.366,-35.220102241538704,-5.819941502624282,6.621659755706787,6.0,40.96439779993708,112.6063232421875,0.57,5.16,7.42,-0.1,16.08,0.11,-0.25,0.09,0,20.39,10.59,14.7,23.53,97,7.14,1011.1,14.5,545.9,1,84.01,322,0,48,2.44,40.78,34.12,1255.5,23.53,2.35,2.84,36.86,-3.91,-10.94,-9.38,-,0.04,6,40.96,112.61,-5.82,-35.22,24,0.94,3.27,27,8.45,3.66,27.33,7.77,23.87,10.33,0.06,0.75,6.27,174,23.84,24,16.86,21.5,16.34,3.66,27.33,10.33,0.13,59.12,42.63,16.49,-8.69,14.4,14.5,35
Wed Sep 28 06:40:20 GMT-03:00 2022,28-Sep-2022 06:40:24.366,-35.22004268530612,-5.819966207900528,6.572786331176758,6.0,40.65332861065024,112.2237548828125,-3.49,3.6,8.83,0.01,14.51,0.06,0,0.11,-0.04,14.9,7.45,14.7,23.53,97,7.47,1011.15,14.5,545.9,1,84.01,322,0,48,-,36.86,27.45,1433,23.53,2.35,2.84,36.86,-4.69,-4.69,-3.91,-,0.04,6,40.65,112.22,-5.82,-35.22,25,0.16,-,27,8.45,3.66,27.33,7.77,23.87,10.33,0.28,0.74,4.31,175,23.66,24,15.69,2,-,3.66,27.33,10.33,0.13,60.13,43.65,16.49,-8.69,14.4,14.5,35
Wed Sep 28 06:40:21 GMT-03:00 2022,28-Sep-2022 06:40:25.365,-35.21998200173927,-5.819989929794376,6.44810152053833,6.0,40.53511059312255,111.66405487060547,-3.14,4.35,7.09,-0.12,13.33,0.04,0.08,-0.19,0.13,14.9,7.45,14.7,23.53,97,7.75,1011.16,14.5,548.4,1,86.31,322,0,48,-,28.24,25.49,1139.5,23.53,2.38,1.5,36.86,-6.25,-8.59,-9.38,-,0.04,6,40.54,111.66,-5.82,-35.22,23,1.66,-,27,15.98,3.9,25.64,4.11,45.13,11.02,0.84,0.74,3.53,175,23.21,22,13.73,4.5,-,3.9,25.64,11.02,0.14,61.11,44.63,16.49,-11.81,14.36,14.5,31
Wed Sep 28 06:40:22 GMT-03:00 2022,28-Sep-2022 06:40:26.367,-35.21992840369771,-5.820009514814354,5.977801322937012,6.0,40.51947471273459,110.9676284790039,-0.56,4.71,8.8,-0.01,13.33,-0.03,-0.29,-0.31,0.06,14.9,7.45,14.7,23.53,97,8,1011.18,14.65,549,1,92.99,322,0,48,-,29.41,25.49,910.5,23.53,2.4,1.38,37.25,-6.25,-12.5,-10.16,-,0.04,6,40.52,110.97,-5.82,-35.22,21,2.21,-,27,15.97,4.13,24.2,3.77,45.11,11.67,0.09,0.73,3.14,176,21.52,21,13.73,3,-,4.13,24.2,11.67,0.14,62.11,45.62,16.49,-11.39,14.26,14.6,28
Wed Sep 28 06:40:23 GMT-03:00 2022,28-Sep-2022 06:40:27.367,-35.2198766899607,-5.820029209585882,4.394323825836182,6.0,40.08039438110392,113.01856994628906,0.36,3.38,9.93,0.04,12.94,0.04,-0.12,-0.22,0.13,14.9,7.45,14.7,23.53,97,8.09,1011.26,14.65,549,1,99.56,322,0,48,-,22.35,21.18,932,23.53,2.42,1.05,37.65,-7.03,-7.81,-7.81,-,0.04,6,40.08,113.02,-5.82,-35.22,24,8.52,-,27,19.95,4.43,22.57,2.88,56.36,12.52,0.12,0.73,2.75,177,15.82,13,12.94,7.5,-,4.43,22.57,12.52,0.15,63.11,46.63,16.49,-11.68,14.34,14.6,26
Wed Sep 28 06:40:24 GMT-03:00 2022,28-Sep-2022 06:40:28.367,-35.2198434819666,-5.820042664604467,2.6611201763153076,6.0,39.92827352001504,110.82772064208984,-0.89,5.29,8.29,-0.02,12.55,0.06,-0.11,0.03,0.01,14.9,7.45,14.7,23.53,97,8.04,1011.25,14.5,549,1,106.75,322,0,48,-,25.49,19.22,903.5,23.53,2.44,1.18,37.65,-6.25,-7.03,-7.03,-,0.04,6,39.93,110.83,-5.82,-35.22,26,10.82,-,27,10.98,4.55,21.97,3.24,31.01,12.86,0.82,0.73,2.75,178,9.58,5,14.12,18.5,-,4.55,21.97,12.86,0.15,64.06,47.58,16.49,-11.38,14.34,14.6,25
Wed Sep 28 06:40:25 GMT-03:00 2022,28-Sep-2022 06:40:29.366,-35.21983208784713,-5.820046016439191,1.8369842767715454,8.0,40.84063860640061,107.89508819580078,-1.83,6.77,7.61,0.03,14.9,-0.02,-0.13,-0.04,-0.03,21.57,10.98,14.7,23.53,97,8,1011.24,14.5,549.6,1,109.68,322,0,48,-,41.18,32.94,1182,23.53,2.48,1.94,37.65,-3.91,-5.47,-5.47,-,0.04,8,40.84,107.9,-5.82,-35.22,22,3.58,-,27,2.58,4.52,22.14,5.3,7.29,12.76,0.05,0.72,5.1,179,6.61,6,16.47,19.5,-,4.52,22.14,12.76,0.15,65.14,48.65,16.49,-8.99,14.36,14.6,28
Wed Sep 28 06:40:26 GMT-03:00 2022,28-Sep-2022 06:40:30.367,-35.21982321281248,-5.820047523903135,2.2659072875976562,8.0,40.17827664597389,109.16891479492188,-0.24,5.98,7.63,-0.04,15.69,-0.1,0,0,-0.18,25.88,13.33,14.7,23.53,97,8.02,1011.19,14.5,549.6,1,116.75,322,0,49,1.79,47.84,38.04,1586.5,23.53,2.55,4.03,40.39,-3.91,0,-5.47,-,0.04,8,40.18,109.17,-5.82,-35.22,23,2.39,2.41,27,1.49,4.46,22.41,11.02,4.21,12.6,0.05,0.72,5.88,180,8.16,9,18.82,21.5,10.8,4.46,22.41,12.6,0.16,66.14,49.65,16.49,-5.74,14.36,14.6,36
Wed Sep 28 06:40:27 GMT-03:00 2022,28-Sep-2022 06:40:31.368,-35.219803791915545,-5.820054492363296,3.0593225955963135,8.0,40.038128019898515,110.00848388671875,-0.88,6.55,7.54,-0,19.22,0.02,-0.03,0.11,-0.1,28.24,14.51,14.7,23.53,97,8.09,1011.19,14.65,551.5,1,115.35,322,0,49,3.65,56.86,44.31,1950.5,23.53,2.66,6.04,40.39,-3.12,-1.56,1.56,-,0.05,8,40.04,110.01,-5.82,-35.22,24,0.99,4.9,27,1.49,4.41,22.68,16.52,4.21,12.46,0.09,0.65,9.41,182,11.01,12,18.82,21.5,17.88,4.41,22.68,12.46,0.16,67.06,50.58,16.49,-4.86,14.36,14.5,44
Wed Sep 28 06:40:28 GMT-03:00 2022,28-Sep-2022 06:40:32.368,-35.21978102396495,-5.820063461960126,3.8534398078918457,8.0,40.28494579630704,110.05999755859375,-0.61,4.37,9.01,-0,22.35,0.1,0.07,0.31,-0.23,28.63,14.9,14.7,23.53,97,8.09,1011.21,14.65,551.5,1,112.9,322,0,49,3.65,56.86,54.51,2114,23.53,2.79,6.91,40,-3.12,-1.56,-3.91,-,0.05,8,40.28,110.06,-5.82,-35.22,25,0.99,4.9,27,1.74,4.36,22.92,18.91,4.9,12.33,0.6,0.62,12.16,183,13.87,12,21.57,21.5,17.88,4.36,22.92,12.33,0.16,68.12,51.64,16.49,-5.54,14.34,14.6,48
Wed Sep 28 06:40:29 GMT-03:00 2022,28-Sep-2022 06:40:33.366,-35.21974587980241,-5.820077140615283,4.874940872192383,8.0,40.708516774246895,110.43195343017578,-0.84,6.68,7.28,-0.01,21.57,-0.23,-0.16,-0.16,-0.21,28.24,14.51,14.7,23.53,97,8.24,1011.14,14.65,561.2,1,112.9,322,0,49,7.76,60.78,54.12,2114,23.53,2.79,6.91,40,-3.12,-0.78,-2.34,-,0.05,8,40.71,110.43,-5.82,-35.22,25,3.13,10.41,27,1.74,4.36,22.92,18.91,4.9,12.33,0.79,0.64,11.76,183,17.55,17,22.35,21.5,35.06,4.36,22.92,12.33,0.16,69.11,52.62,16.49,-5.54,14.3,14.6,48
Wed Sep 28 06:40:30 GMT-03:00 2022,28-Sep-2022 06:40:34.367,-35.21969290270919,-5.8200986626141615,6.126714706420898,8.0,40.25810316669472,110.49797058105469,-0.01,10.29,3.51,0.08,19.61,0.1,-0.12,-0.3,0.23,28.24,14.51,14.7,23.53,97,8.47,1011.12,14.5,569.1,1,111.72,322,0,49,8.82,58.43,54.12,1964.5,23.53,2.92,6.02,40,-3.12,-1.56,-2.34,-,0.05,8,40.26,110.5,-5.82,-35.22,25,4.45,11.83,27,2.82,4.34,23.05,16.47,7.98,12.25,0.75,0.65,9.41,184,22.06,22,21.18,21,42.88,4.34,23.05,12.25,0.17,70.13,53.64,16.49,-7.33,14.34,14.5,48
Wed Sep 28 06:40:31 GMT-03:00 2022,28-Sep-2022 06:40:35.368,-35.2196342438611,-5.820122944898882,6.993680477142334,8.0,40.430017112840865,110.87870025634766,1.34,6.46,11.59,0.33,19.61,0.19,-0.11,0.26,-0.01,22.75,11.76,14.7,23.53,97,8.74,1011.14,14.5,569.1,1,109.96,322,0,49,5.88,52.55,47.84,1650.5,23.53,3,4.02,39.61,-3.12,-3.12,-2.34,-,0.05,8,40.43,110.88,-5.82,-35.22,22,2.94,7.89,27,5.48,4.36,22.95,10.99,15.47,12.31,0.75,0.65,9.41,185,25.18,25,21.18,21,34.04,4.36,22.95,12.31,0.18,71.04,54.55,16.49,-9.25,14.34,14.5,45
Wed Sep 28 06:40:32 GMT-03:00 2022,28-Sep-2022 06:40:36.368,-35.21957303970259,-5.8201472442441595,7.059295654296875,6.0,40.42908680474291,109.84852600097656,-1.92,6.04,8.6,0.06,17.25,-0.09,0.14,-0.2,-0.02,23.14,12.16,14.7,23.53,97,8.74,1011.06,14.5,575.8,1,109.96,322,0,49,5.88,52.55,41.96,1650.5,23.53,3,4.02,39.61,-3.91,-3.12,-0.78,-,0.05,6,40.43,109.85,-5.82,-35.22,28,2.94,7.89,27,5.48,4.36,22.95,10.99,15.47,12.31,0.18,0.65,7.45,185,25.41,25,18.43,21,34.04,4.36,22.95,12.31,0.18,72.12,55.63,16.49,-9.25,14.34,14.5,45
Wed Sep 28 06:40:33 GMT-03:00 2022,28-Sep-2022 06:40:37.365,-35.219514099986114,-5.8201699442498125,6.996293067932129,6.0,40.500903477288944,108.02385711669922,-2.65,4.28,4.74,-0.32,17.25,0.01,-0.08,-0.09,0.05,23.14,12.16,14.7,23.53,97,9,1011.08,14.5,575.8,1,110.44,322,0,49,5.88,49.41,41.96,1477,23.53,3.1,3.59,39.61,-3.91,-2.34,-3.91,-,0.05,6,40.5,108.02,-5.82,-35.22,27,0.41,7.89,27,6.96,4.4,22.73,9.83,19.66,12.43,0.79,0.65,7.45,187,25.19,25,16.86,19.5,34.04,4.4,22.73,12.43,0.19,73.12,56.64,16.49,-8.91,14.36,14.5,43
Wed Sep 28 06:40:34 GMT-03:00 2022,28-Sep-2022 06:40:38.365,-35.21945344771921,-5.820190154176669,6.989302158355713,6.0,40.64412662156051,108.26484680175781,-0.63,4.77,8.1,-0.07,15.69,-0.12,-0.02,-0.13,-0.09,20.39,9.8,14.7,23.53,97,9.25,1011.08,14.65,579.6,1,111.52,322,0,50,-,32.94,34.12,1275.5,23.53,3.15,2.16,39.61,-3.91,-3.12,-3.91,-,0.05,6,40.64,108.26,-5.82,-35.22,23,0.19,-,27,11.57,4.52,22.15,5.91,32.7,12.75,0.79,0.65,5.88,188,25.16,25,15.29,21,-,4.52,22.15,12.75,0.2,74.14,57.66,16.49,-10.89,14.3,14.5,39
Wed Sep 28 06:40:35 GMT-03:00 2022,28-Sep-2022 06:40:39.367,-35.21939335965209,-5.820212421437032,7.092907428741455,6.0,40.120120861572076,110.08184814453125,0.7,7.31,6.9,0,15.69,-0.17,0,-0.25,-0.07,18.82,9.8,14.7,23.53,97,9.48,1011.09,14.65,579.6,1,114.45,322,0,50,-,33.73,33.73,1254.5,23.53,3.18,2.07,39.61,-4.69,-2.34,-4.69,-,0.05,6,40.12,110.08,-5.82,-35.22,28,1.53,-,27,12.09,4.64,21.57,5.66,34.14,13.09,0.56,0.65,5.88,190,25.53,24,15.29,21,-,4.64,21.57,13.09,0.21,75.13,58.65,16.49,-10.48,14.3,14.6,36
Wed Sep 28 06:40:36 GMT-03:00 2022,28-Sep-2022 06:40:40.367,-35.21933806362258,-5.820234000856333,6.887907028198242,6.0,39.810854854674076,110.52733612060547,-2.44,4.35,8.94,0.02,14.12,0,0.08,0.1,-0.15,19.61,10.2,14.7,23.53,97,9.69,1011.02,14.5,582.2,1,118.66,322,0,50,-,27.06,25.88,1226,23.53,3.21,1.72,40,-4.69,-2.34,-4.69,-,0.06,6,39.81,110.53,-5.82,-35.22,25,1.8,-,27,13.91,4.78,20.92,4.72,39.3,13.5,0.8,0.64,4.31,191,24.8,23,14.9,21.5,-,4.78,20.92,13.5,0.21,76.15,59.66,16.49,-10.97,14.3,14.6,33
Wed Sep 28 06:40:37 GMT-03:00 2022,28-Sep-2022 06:40:41.367,-35.219282966616184,-5.820255649390306,6.634162902832031,6.0,39.81113999228862,110.56421661376953,-1.39,4.93,8.29,-0.03,13.73,-0.15,-0.17,-0.21,-0.08,19.22,9.41,14.7,23.53,97,9.69,1011.06,14.5,582.2,1,122.38,322,0,50,-,27.06,20.78,1226,23.53,3.24,1.4,40,-5.47,-7.81,-8.59,-,0.06,6,39.81,110.56,-5.82,-35.22,29,1.8,-,27,16.43,4.96,20.16,3.83,46.42,14.01,0.8,0.64,3.53,192,23.88,23,14.12,24.5,-,4.96,20.16,14.01,0.21,77.12,60.63,16.49,-11.57,14.4,14.6,29
Wed Sep 28 06:40:38 GMT-03:00 2022,28-Sep-2022 06:40:42.366,-35.21922806987714,-5.820277109831176,6.235888481140137,6.0,39.82702749112203,110.73004913330078,0.51,4.64,8.35,-0.05,12.55,0.03,-0.13,0.03,-0.02,17.65,9.02,14.7,23.53,97,9.88,1011.03,14.5,583.3,1,122.38,322,0,50,-,22.75,20.78,1196,23.53,3.24,1.4,40,-7.03,-11.72,-12.5,-,0.06,6,39.83,110.73,-5.82,-35.22,28,1.88,-,27,16.43,4.96,20.16,3.83,46.42,14.01,0.77,0.64,2.75,193,22.45,22,13.33,-1,-,4.96,20.16,14.01,0.22,78.13,61.65,16.49,-11.57,14.3,14.6,29
Wed Sep 28 06:40:39 GMT-03:00 2022,28-Sep-2022 06:40:43.367,-35.2191790296977,-5.820294974051406,5.714469909667969,6.0,39.926714098001405,110.88296508789062,0.58,6.3,7.25,-0.04,12.55,-0.11,-0.13,-0.14,-0.08,17.65,9.02,14.7,23.53,97,10.01,1011.02,14.5,583.4,1,126.96,322,0,51,-,23.92,20.78,918.5,23.53,3.26,1.09,40,-6.25,-14.84,-15.62,-,0.06,6,39.93,110.88,-5.82,-35.22,27,3.45,-,27,20.27,5.19,19.26,2.97,57.25,14.67,0.64,0.64,3.53,193,20.57,19,13.33,20,-,5.19,19.26,14.67,0.22,79.13,62.65,16.49,-12.17,14.38,14.7,26
Wed Sep 28 06:40:40 GMT-03:00 2022,28-Sep-2022 06:40:44.373,-35.21913325358972,-5.820312158103563,5.346909046173096,4.0,39.85062539087967,111.91192626953125,-1.41,4.71,8.47,-0.03,13.33,0,-0.18,-0.19,0.06,14.9,7.45,14.7,23.53,97,10.13,1011.02,14.5,583.4,1,134.21,322,0,51,-,26.27,23.92,924,23.53,3.28,1.14,40.39,-7.03,-11.72,-10.94,-,0.06,4,39.85,111.91,-5.82,-35.22,27,2.57,-,27,16.72,5.36,18.64,3.11,47.22,15.15,0.08,0.64,3.14,194,19.25,18,13.33,0.5,-,5.36,18.64,15.15,0.23,80.12,63.63,16.49,-11.32,14.4,14.5,25
Wed Sep 28 06:40:41 GMT-03:00 2022,28-Sep-2022 06:40:45.367,-35.21909949790091,-5.820325150956741,4.107290267944336,4.0,39.86111487875172,111.71614837646484,-1.66,4.96,9.35,0.07,12.94,0,-0.27,-0.26,0.08,14.9,7.45,14.7,23.53,97,10.16,1011.12,14.5,583.4,1,138.65,322,0,51,-,27.45,21.96,946,23.53,3.31,1.52,40.39,-7.03,-7.81,-10.94,-,0.06,4,39.86,111.72,-5.82,-35.22,27,7.25,-,27,11.84,5.46,18.32,4.16,33.44,15.42,0.08,0.64,3.14,195,14.79,12,13.33,1.5,-,5.46,18.32,15.42,0.23,81.13,64.64,16.49,-10.27,14.36,14.5,26
Wed Sep 28 06:40:42 GMT-03:00 2022,28-Sep-2022 06:40:46.367,-35.21907620670819,-5.820331904804396,2.6543917655944824,4.0,39.750997432977876,109.95848083496094,-0.47,4.73,8.01,-0.08,12.94,-0.03,-0.13,-0.14,0.02,14.9,7.45,14.7,23.53,97,10.1,1011.08,14.5,583,1,143.85,322,0,51,-,24.31,22.35,890.5,23.53,3.33,1.05,41.18,-6.25,-5.47,-7.81,-,0.06,4,39.75,109.96,-5.82,-35.22,30,8.79,-,27,11.4,5.54,18.03,2.88,32.21,15.66,0.06,0.64,3.14,197,9.56,6,13.33,8,-,5.54,18.03,15.66,0.24,82,65.51,16.49,-11.64,14.36,14.6,24
Wed Sep 28 06:40:43 GMT-03:00 2022,28-Sep-2022 06:40:47.366,-35.219063274970146,-5.820337373738593,1.310281753540039,4.0,39.641695950782086,110.23702239990234,-1.01,4.83,8.5,-0.02,13.73,0,-0.11,-0.13,0.03,14.9,7.45,14.7,23.53,97,9.99,1011.05,14.5,583,1,146.12,322,0,51,-,34.12,30.2,886.5,23.53,3.36,1.45,41.18,-6.25,-2.34,-4.69,-,0.06,4,39.64,110.24,-5.82,-35.22,26,2.72,-,27,4.14,5.52,18.1,3.97,11.68,15.61,0.14,0.64,3.92,198,4.72,2,13.73,8,-,5.52,18.1,15.61,0.24,83.13,66.64,16.49,-10.31,14.26,14.5,25
Wed Sep 28 06:40:44 GMT-03:00 2022,28-Sep-2022 06:40:48.367,-35.21905814515671,-5.820340318738591,0.4483394920825958,4.0,39.66788530332076,110.46675872802734,-0.99,5.87,8.01,-0.01,13.33,0.02,-0.12,-0.02,0,14.9,7.45,14.7,23.53,97,9.99,1011.08,14.5,582.5,1,146.12,322,0,51,-,34.12,28.24,886.5,23.53,3.36,1.45,41.18,-6.25,-2.34,-1.56,-,0.06,4,39.67,110.47,-5.82,-35.22,30,2.72,-,27,4.14,5.52,18.1,3.97,11.68,15.61,0.11,0.64,3.14,199,1.61,2,13.73,3,-,5.52,18.1,15.61,0.24,84.13,67.65,16.49,-10.31,14.3,14.5,25
Wed Sep 28 06:40:45 GMT-03:00 2022,28-Sep-2022 06:40:49.366,-35.21905814515671,-5.820340318738591,0.0,4.0,39.51807291016032,110.46675872802734,-1.01,5.76,8.01,-0.01,14.12,0,-0.12,-0.02,-0.01,14.9,7.45,14.7,23.53,97,9.85,1011.07,14.5,582,1,156.69,322,0,51,-,34.12,32.94,773.5,23.53,3.38,1.35,44.31,-6.25,0,0,-,0.06,4,39.52,110.47,-5.82,-35.22,30,1.61,-,27,1.48,5.47,18.29,3.69,4.19,15.45,0.81,0.63,4.31,199,0,0,13.73,0.5,-,5.47,18.29,15.45,0.24,85.13,67.82,17.31,-10.59,14.34,14.5,25
Wed Sep 28 06:40:46 GMT-03:00 2022,28-Sep-2022 06:40:50.367,-35.21905814515671,-5.820340318738591,0.0,4.0,39.56810856777781,110.46675872802734,-0.95,5.73,8.05,-0.01,13.73,0,-0.13,-0.04,-0.01,14.9,7.45,14.7,23.53,97,9.71,1011.05,14.5,582,1,155.07,322,0,51,-,38.82,32.94,831.5,23.53,3.41,1.64,44.31,-5.47,-3.91,-1.56,-,0.06,4,39.57,110.47,-5.82,-35.22,30,0,-,27,0,5.46,18.3,4.49,0,15.44,0.17,0.63,3.92,200,0,0,14.12,3,-,5.46,18.3,15.44,0.24,86.12,67.82,18.3,-9.05,13.54,13.9,28
Wed Sep 28 06:40:47 GMT-03:00 2022,28-Sep-2022 06:40:51.366,-35.21905814515671,-5.820340318738591,0.0,4.0,39.59654664924296,110.46675872802734,-0.98,5.78,8.01,-0.01,13.73,0,-0.12,-0.02,-0.01,14.9,7.45,14.7,23.53,97,9.58,1011.08,14.5,581.6,1,154.97,322,0,51,-,38.82,33.73,813.5,23.53,3.44,1.58,44.31,-5.47,1.56,1.56,-,0.06,4,39.6,110.47,-5.82,-35.22,27,0,-,27,0,5.46,18.31,4.33,0,15.43,0.57,0.63,3.92,201,0,0,14.12,3.5,-,5.46,18.31,15.43,0.24,87.12,67.82,19.3,-9.61,14.24,14.6,30
Wed Sep 28 06:40:48 GMT-03:00 2022,28-Sep-2022 06:40:52.368,-35.21905814515671,-5.820340318738591,0.0,4.0,39.596910857695654,110.46675872802734,-1.02,5.78,8,-0.01,13.73,0,-0.12,-0.02,-0.02,14.9,7.45,14.7,23.53,97,9.45,1011.07,14.5,581.6,1,154.87,322,0,51,-,38.82,33.33,795.5,23.53,3.47,1.56,44.31,-5.47,1.56,1.56,-,0.06,4,39.6,110.47,-5.82,-35.22,23,0,-,27,0,5.46,18.32,4.27,0,15.42,0.57,0.63,3.92,202,0,0,14.12,3,-,5.46,18.32,15.42,0.24,88.14,67.82,20.31,-9.57,14.14,14.6,31
Wed Sep 28 06:40:49 GMT-03:00 2022,28-Sep-2022 06:40:53.367,-35.21905814515671,-5.820340318738591,0.0,4.0,39.74921933801901,110.46675872802734,-1.13,6.3,7.55,-0.02,13.73,0.02,-0.12,0.01,-0.01,14.9,7.45,14.7,23.53,97,9.33,1011.03,14.5,581.5,1,153.4,322,0,52,-,50.59,33.33,774.5,23.53,3.51,1.55,43.92,-6.25,1.56,0,-,0.06,4,39.75,110.47,-5.82,-35.22,28,0,-,27,0,5.45,18.34,4.24,0,15.41,0.81,0.63,3.92,204,0,0,14.12,3,-,5.45,18.34,15.41,0.24,89.11,67.82,21.29,-9.49,14.14,14.4,31
Wed Sep 28 06:40:50 GMT-03:00 2022,28-Sep-2022 06:40:54.367,-35.21904775995051,-5.820344695350755,0.5537429451942444,4.0,39.695634846020006,109.78416442871094,-1.32,6.13,7.65,-0.02,16.08,0.01,-0.15,0.04,-0.05,21.57,10.98,14.7,23.53,97,9.33,1011.07,14.5,581.5,1,153.3,322,0,52,-,50.59,38.82,774.5,23.53,3.55,2.53,43.92,-3.91,-3.12,-3.91,-,0.06,4,39.7,109.78,-5.82,-35.22,27,0,-,27,0,5.45,18.35,6.91,0,15.4,0.82,0.63,5.88,205,1.99,0,17.25,14,-,5.45,18.35,15.4,0.24,90.12,67.82,22.3,-6.12,14.3,14.5,38
Wed Sep 28 06:40:51 GMT-03:00 2022,28-Sep-2022 06:40:55.366,-35.219036612097646,-5.820349613436744,1.3354839086532593,4.0,39.48748877820348,109.76607513427734,0.04,6.13,7.54,-0.04,15.29,-0.04,-0.12,-0.05,-0.05,18.04,9.41,14.7,23.53,97,9.25,1011.09,14.5,581.8,1,153.3,322,0,52,0.85,43.53,31.76,1166,23.53,3.55,2.53,43.92,-4.69,0.78,1.56,-,0.06,4,39.49,109.77,-5.82,-35.22,27,1.01,1.14,27,0,5.45,18.35,6.91,0,15.4,0.19,0.63,5.1,206,4.81,3,15.69,18,6.97,5.45,18.35,15.4,0.24,91.13,68.79,22.34,-6.12,14.34,14.6,38
Wed Sep 28 06:40:52 GMT-03:00 2022,28-Sep-2022 06:40:56.367,-35.2190207080336,-5.820356579966017,1.771557331085205,4.0,39.42023852450222,112.60103607177734,-1.24,5.55,8.48,0.01,15.29,0,-0.08,-0.14,0.05,18.04,9.41,14.7,23.53,97,9.21,1011.06,14.65,582,1,150.47,322,0,52,1.55,32.94,31.76,1063.5,23.53,3.59,1.87,43.14,-6.25,-4.69,-5.47,-,0.06,4,39.42,112.6,-5.82,-35.22,28,1.19,2.08,27,1.61,5.4,18.52,5.11,4.54,15.25,0.81,0.63,5.1,206,6.38,6,13.33,3.5,13.93,5.4,18.52,15.25,0.24,92.11,69.77,22.34,-10.38,14.34,14.6,35
Wed Sep 28 06:40:53 GMT-03:00 2022,28-Sep-2022 06:40:57.365,-35.21900772337979,-5.820362450314658,1.493906855583191,4.0,39.26579316678544,112.95000457763672,-0.96,4.76,8.66,-0.01,12.94,0.01,-0.13,-0.15,0.08,14.9,7.45,14.7,23.53,97,9.14,1011.08,14.65,582,1,147.74,322,0,52,1.55,31.37,23.53,860.5,23.53,3.62,1.47,42.75,-6.25,-4.69,-3.91,-,0.06,4,39.27,112.95,-5.82,-35.22,31,2.38,2.08,27,4.08,5.38,18.58,4.02,11.54,15.21,0.08,0.63,3.14,207,5.38,4,14.12,6.5,13.93,5.38,18.58,15.21,0.24,93.11,70.77,22.34,-11.1,14.36,14.6,32
