GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Sep 27 07:14:34 GMT-03:00 2022,27-Sep-2022 07:14:36.315,-35.21234443998117,-5.834768364100604,6.106835842132568,4.0,34.742639817156984,170.22288513183594,0.24,5.83,6.89,-0.09,20.78,-0.07,0.04,0,-0.11,26.67,13.73,14.7,21.18,83,18.55,1012.44,14.65,667.4,1,394.1,283,0,89,-,28.63,52.16,922,21.18,77.37,5.57,52.94,-3.91,2.34,1.56,-,1.33,4,34.74,170.22,-5.83,-35.21,27,1.93,-,38,3.77,11.63,8.6,15.24,10.65,32.84,0.54,0.77,10.98,2134,21.98,21,19.22,11,-,11.63,8.6,32.84,9.98,2029.04,1338.77,690.27,1.46,14.06,14.4,46
Tue Sep 27 07:14:36 GMT-03:00 2022,27-Sep-2022 07:14:37.316,-35.21232222826848,-5.834884167412773,6.907830238342285,4.0,34.64242548358314,169.42112731933594,0.92,5.91,8.2,0.03,20.39,0,0.02,0.04,-0.03,26.67,13.73,14.7,21.18,83,18.55,1012.42,14.65,663,1,394.1,283,0,89,4.26,62.75,52.55,1869.5,21.18,77.37,5.57,52.94,-3.91,0.78,-0.78,-,1.33,4,34.71,169.59,-5.83,-35.21,27,0.77,5.72,38,3.77,11.63,8.6,15.24,10.65,32.84,0.75,0.75,10.59,2134,22.23,23,21.18,19.5,21.77,11.63,8.6,32.84,9.98,2030.08,1339.8,690.27,1.46,14.12,14.4,46
Tue Sep 27 07:14:36 GMT-03:00 2022,27-Sep-2022 07:14:38.317,-35.21232222826848,-5.834884167412773,6.907830238342285,4.0,34.64242548358314,169.42112731933594,0.61,5.77,7.67,-0.03,18.82,-0.01,0.08,0,-0.03,26.67,13.73,14.7,21.18,83,18.56,1012.47,14.65,662.5,1,391.02,283,0,90,8.92,63.92,52.55,1591.5,21.18,77.47,4.71,52.55,-4.69,-1.56,-0.78,-,1.34,4,34.64,169.42,-5.83,-35.21,27,2.13,11.96,38,4.89,11.62,8.6,12.88,13.8,32.83,0.16,0.75,9.02,2135,24.87,27,19.61,18,53.52,11.62,8.6,32.83,10,2031.04,1340.77,690.27,-7.94,14.08,14.4,46
Tue Sep 27 07:14:37 GMT-03:00 2022,27-Sep-2022 07:14:39.317,-35.212307122934966,-5.83495472232722,7.680078029632568,4.0,34.570989926466886,168.86065673828125,0.01,6.3,7.24,-0.03,18.82,0,0.02,0.05,-0.06,28.24,14.51,14.7,21.18,83,18.56,1012.45,14.65,662.5,1,390.89,283,0,90,6.01,68.63,54.12,1567.5,21.18,77.55,4.95,52.55,-3.91,0,-1.56,-,1.34,4,34.57,168.86,-5.83,-35.21,25,1.35,8.06,38,5.45,11.62,8.61,13.55,15.4,32.82,0.8,0.74,9.02,2136,27.65,29,20.39,18,36.63,11.62,8.61,32.82,10,2032.07,1341.79,690.27,-6.35,14.06,14.3,48
Tue Sep 27 07:14:39 GMT-03:00 2022,27-Sep-2022 07:14:40.316,-35.21227268069543,-5.835112602908715,9.133012771606445,4.0,34.514660814910904,167.58697509765625,0.49,5.25,7.67,-0.06,20.39,-0.05,0.07,-0.05,-0.03,29.02,14.9,14.7,21.18,83,18.57,1012.45,14.65,662.5,1,390.76,283,0,90,8.78,58.82,55.69,1590.5,21.18,77.63,4.23,52.55,-3.91,-1.56,0,-,1.34,4,34.51,167.59,-5.84,-35.21,26,1.83,11.78,37,6.85,11.62,8.61,11.58,19.36,32.81,0.16,0.74,10.59,2137,32.88,32,18.04,20,52.72,11.62,8.61,32.81,10.02,2033.07,1342.8,690.27,-7.45,14.14,14.3,48
Tue Sep 27 07:14:39 GMT-03:00 2022,27-Sep-2022 07:14:41.316,-35.21227268069543,-5.835112602908715,9.133012771606445,4.0,34.514660814910904,167.58697509765625,0.14,5.59,7.76,-0.03,16.47,0.06,0,-0.01,0.06,22.35,11.76,14.7,21.18,83,18.58,1012.38,14.65,663.3,1,387.75,283,0,90,5.5,36.86,37.65,1442.5,21.18,77.68,2.2,52.16,-4.69,-1.56,0,-,1.34,4,34.51,167.59,-5.84,-35.21,24,1.12,7.38,37,14.54,11.62,8.61,6.02,41.09,32.82,0.16,0.74,6.67,2139,32.88,34,18.04,20,36.42,11.62,8.61,32.82,10.02,2034.04,1343.77,690.27,-10.97,14.14,14.1,42
Tue Sep 27 07:14:40 GMT-03:00 2022,27-Sep-2022 07:14:42.315,-35.212252934320006,-5.835197039290925,9.631071090698242,4.0,34.51977041502382,167.0967254638672,-0.87,5.11,8.14,-0.03,13.33,-0.01,-0.06,-0.06,0.01,14.9,7.45,14.7,21.18,83,18.59,1012.39,14.65,663.6,1,387.81,283,0,90,5.5,36.86,18.82,1290,21.18,77.7,1.13,52.16,-6.25,-2.34,-3.91,-,1.34,4,34.52,167.1,-5.84,-35.21,24,0.67,7.38,37,30.2,11.63,8.6,3.08,85.32,32.85,0.83,0.75,3.53,2140,34.67,34,15.69,0,36.42,11.63,8.6,32.85,10.04,2035.06,1344.78,690.27,-12.57,14.08,14.4,35
Tue Sep 27 07:14:42 GMT-03:00 2022,27-Sep-2022 07:14:43.316,-35.21221256525268,-5.83536908784552,9.385462760925293,4.0,34.48045744217454,167.15953063964844,0.72,5.61,8.62,0.04,12.94,0.03,0.01,-0.02,0.05,14.9,7.45,14.7,21.18,83,18.59,1012.45,14.65,663.6,1,387.81,283,0,90,5.5,19.61,15.69,1290,21.18,77.7,1.13,52.16,-8.59,-3.12,-2.34,-,1.34,4,34.48,167.16,-5.84,-35.21,21,0.67,7.38,37,30.2,11.63,8.6,3.08,85.32,32.85,0.06,0.75,2.75,2141,33.79,34,13.33,-4,36.42,11.63,8.6,32.85,10.06,2036.07,1345.8,690.27,-12.57,14.06,14.3,35
Tue Sep 27 07:14:43 GMT-03:00 2022,27-Sep-2022 07:14:44.316,-35.2121938145452,-5.835448037867029,8.935214042663574,4.0,34.52307891686459,167.62513732910156,0.89,6.02,7.86,0,16.47,0.01,0.11,0.02,-0.01,26.27,13.33,29.4,21.18,83,18.6,1012.44,14.65,663.2,2,388.18,283,0,90,5.5,19.22,49.8,1245,21.18,77.72,1.1,52.16,-6.25,0,0,-,1.34,4,34.52,167.63,-5.84,-35.21,21,1.79,7.38,38,30.8,11.64,8.59,3.02,87.02,32.88,0.01,0.76,6.67,2141,32.17,32,13.33,-11.5,36.42,11.64,8.59,32.88,10.06,2037.07,1346.79,690.27,-12.37,14.08,14.4,30
Tue Sep 27 07:14:43 GMT-03:00 2022,27-Sep-2022 07:14:45.315,-35.2121938145452,-5.835448037867029,8.935214042663574,4.0,34.52307891686459,167.62513732910156,0.53,5.25,8.87,0.04,14.9,0.01,0.04,-0.09,0.06,14.9,7.45,13.64,21.18,83,18.61,1012.42,14.65,663.2,0.93,388.56,283,0,90,-,65.88,32.94,1314,21.18,77.79,4.04,52.16,-4.69,0,0,-,1.34,4,34.52,167.63,-5.84,-35.21,22,0.17,-,38,7.92,11.64,8.59,11.05,22.38,32.88,0.9,0.14,5.1,2142,32.17,32,18.82,-7,-,11.64,8.59,32.88,10.06,2038.05,1347.78,690.27,-6,14.08,14.4,37
Tue Sep 27 07:14:45 GMT-03:00 2022,27-Sep-2022 07:14:46.315,-35.21216267266568,-5.835599009030979,7.769728183746338,4.0,34.6184838780516,169.61361694335938,0.05,4.82,8.28,-0.03,14.9,-0.02,0.02,-0.09,0.02,14.9,7.45,14.7,21.18,83,18.61,1012.43,14.65,661.4,1,388.49,283,0,90,-,27.06,32.94,1256.5,21.18,77.82,1.51,52.16,-8.59,0,-0.78,-,1.34,4,34.62,169.61,-5.84,-35.21,22,2.81,-,38,21.2,11.64,8.59,4.13,59.89,32.89,0.75,0.86,2.75,2143,27.97,30,12.94,-1.5,-,11.64,8.59,32.89,10.08,2039.07,1348.8,690.27,-11.59,14.16,14.4,33
Tue Sep 27 07:14:46 GMT-03:00 2022,27-Sep-2022 07:14:47.320,-35.21215090794003,-5.835661243541612,7.061526775360107,4.0,34.76967250424015,169.15037536621094,-0.61,4.95,8.52,-0,12.94,0.02,0.05,-0.06,0.06,14.9,7.45,14.7,21.18,83,18.62,1012.44,14.65,661.4,1,388.68,283,0,90,-,22.75,16.86,945,21.18,77.84,0.99,52.16,-8.59,2.34,3.12,-,1.34,4,34.62,169.61,-5.84,-35.21,24,3.97,-,38,30.18,11.65,8.58,2.72,85.25,32.92,0.06,0.86,2.75,2145,27.97,24,13.33,3,-,11.65,8.58,32.92,10.08,2040.08,1349.81,690.27,-12.54,14.12,14.4,28
Tue Sep 27 07:14:47 GMT-03:00 2022,27-Sep-2022 07:14:48.318,-35.212138837732695,-5.835715616760783,6.309871196746826,4.0,34.74932430630815,167.48004150390625,-0.29,5.78,8.14,0.01,12.94,0.01,0,0,0.01,14.9,7.45,14.7,21.18,83,18.62,1012.44,14.65,660.6,1,389.05,283,0,90,-,26.67,18.43,965.5,21.18,77.86,1.22,52.16,-9.38,5.47,3.12,-,1.34,4,34.75,167.48,-5.84,-35.21,22,4.42,-,38,19.72,11.66,8.58,3.33,55.71,32.94,0.06,0.83,2.75,2146,22.72,21,13.73,4.5,-,11.66,8.58,32.94,10.1,2041.07,1350.8,690.27,-11.21,14.12,14.4,27
Tue Sep 27 07:14:48 GMT-03:00 2022,27-Sep-2022 07:14:49.317,-35.212127735392215,-5.835765827524699,5.886495113372803,4.0,34.84179782423166,166.7062225341797,-0.06,5.89,8.38,0.04,13.33,-0.02,0.04,-0.02,-0.03,14.9,7.45,14.7,21.18,83,18.62,1012.44,14.65,660.6,1,392.14,283,0,90,-,30.98,24.31,938,21.18,77.88,1.24,52.55,-7.81,5.47,7.03,-,1.34,4,34.84,166.71,-5.84,-35.21,22,2.72,-,38,17,11.66,8.57,3.38,48.02,32.95,0.11,0.81,3.14,2147,21.19,20,13.73,4.5,-,11.66,8.57,32.95,10.1,2042.07,1351.8,690.27,-11.24,13.46,13.9,26
Tue Sep 27 07:14:49 GMT-03:00 2022,27-Sep-2022 07:14:50.318,-35.21211826377787,-5.835812930442386,5.3842058181762695,4.0,34.81647677787067,167.24688720703125,0.49,4.88,8.74,0.01,13.33,0.02,0.07,-0.09,0.07,14.9,7.45,14.7,21.18,83,18.62,1012.43,14.65,658.7,1,392.14,283,0,90,-,30.98,23.53,938,21.18,77.88,1.24,52.55,-7.81,4.69,4.69,-,1.34,4,34.82,167.25,-5.84,-35.21,22,2.72,-,38,17,11.66,8.57,3.38,48.02,32.95,0.88,0.8,3.14,2147,19.38,20,13.33,3.5,-,11.66,8.57,32.95,10.1,2043.07,1352.8,690.27,-11.24,14.04,14.4,26
Tue Sep 27 07:14:50 GMT-03:00 2022,27-Sep-2022 07:14:51.316,-35.212109796822894,-5.83585303669429,4.581770420074463,4.0,34.83134905895819,167.00137329101562,0,5.44,8.42,0.01,13.33,-0.03,0.05,-0.05,-0.01,14.9,7.45,14.7,21.18,83,18.62,1012.48,14.65,657.5,1,392.25,283,0,90,-,29.41,24.71,936,21.18,77.91,1.27,52.55,-7.81,0.78,0,-,1.34,4,34.83,167,-5.84,-35.21,21,2.38,-,38,15.77,11.67,8.57,3.47,44.55,32.95,0.8,0.79,3.53,2148,16.49,17,13.73,7.5,-,11.67,8.57,32.95,10.1,2044.07,1353.8,690.27,-11.04,14.06,14.3,26
Tue Sep 27 07:14:50 GMT-03:00 2022,27-Sep-2022 07:14:52.318,-35.212109796822894,-5.83585303669429,4.581770420074463,4.0,34.83134905895819,167.00137329101562,0.84,4.73,8.95,0.03,13.33,0.03,0.1,-0.1,0.09,14.9,7.45,14.7,21.18,83,18.61,1012.45,14.65,657.5,1,392.33,283,0,90,-,32.16,24.71,923,21.18,77.93,1.4,52.55,-7.81,1.56,2.34,-,1.34,4,34.83,167,-5.84,-35.21,21,2.49,-,38,12.14,11.67,8.57,3.83,34.31,32.95,0.09,0.86,3.53,2149,16.49,14,13.73,3.5,-,11.67,8.57,32.95,10.1,2045.07,1354.8,690.27,-10.66,14.06,14.4,26
Tue Sep 27 07:14:52 GMT-03:00 2022,27-Sep-2022 07:14:53.319,-35.212097418082614,-5.835912082488939,2.88269305229187,4.0,34.82699249289249,167.39772033691406,0.13,5.63,8.4,0.02,13.33,0,0,0,0,14.9,7.45,14.7,21.18,83,18.61,1012.45,14.65,655,1,395.27,283,0,90,-,38.43,25.88,892.5,21.18,77.97,1.7,52.94,-6.25,6.25,7.03,-,1.34,4,34.83,167.4,-5.84,-35.21,21,3.77,-,37,8.22,11.66,8.57,4.66,23.22,32.95,0.16,0.83,3.53,2150,10.38,10,14.9,9.5,-,11.66,8.57,32.95,10.12,2046.08,1355.8,690.27,-9.73,14.14,14.3,28
Tue Sep 27 07:14:53 GMT-03:00 2022,27-Sep-2022 07:14:54.319,-35.212091960688824,-5.8359374703711735,2.654453754425049,4.0,34.836710565662905,167.49935913085938,0.06,5.69,8.03,-0.01,14.12,0,0.02,0,0,14.9,7.45,14.7,21.18,83,18.6,1012.43,14.65,655,1,395.2,284,0,90,-,32.16,29.8,984,21.18,77.99,1.29,52.94,-6.25,2.34,1.56,-,1.34,4,34.83,167.4,-5.84,-35.21,23,1.38,-,38,7.77,11.66,8.58,3.52,21.96,32.94,0.81,0.83,4.31,2151,9.56,9,13.73,6,-,11.66,8.58,32.94,10.12,2047.08,1356.8,690.27,-10.82,14.16,14.3,27
Tue Sep 27 07:14:54 GMT-03:00 2022,27-Sep-2022 07:14:55.319,-35.21208705838118,-5.83596136565734,2.577096462249756,4.0,34.83976047163159,167.75604248046875,0.44,6.93,7.53,0.04,13.33,0,0.02,0.08,-0.07,14.9,7.45,14.7,21.18,83,18.6,1012.43,14.65,655,1,395.12,284,0,90,-,61.96,31.76,1345,21.18,78.08,4.51,52.94,-7.81,0,1.56,-,1.35,4,34.84,167.76,-5.84,-35.21,21,0.56,-,38,2,11.66,8.58,12.33,5.64,32.93,0.81,0.81,3.53,2153,9.28,9,20.39,12.5,-,11.66,8.58,32.93,10.12,2048.07,1357.8,690.27,-2.44,14.16,14.4,41
Tue Sep 27 07:14:55 GMT-03:00 2022,27-Sep-2022 07:14:56.319,-35.21208076890244,-5.83598894695484,3.2645139694213867,4.0,34.92528116781601,168.0137176513672,0.62,7.02,7.45,0.04,20.39,0.04,0.08,0.12,-0.05,27.45,14.9,14.7,21.18,83,18.59,1012.47,14.65,651.6,1,394.92,284,0,90,6.72,61.18,49.41,2063,21.18,78.19,5.95,52.94,-3.91,0,-0.78,-,1.35,4,34.93,168.01,-5.84,-35.21,21,4.72,9.01,38,1.51,11.65,8.58,16.27,4.28,32.91,0.09,0.82,10.59,2154,11.75,14,20.39,12.5,31.11,11.65,8.58,32.91,10.13,2049.08,1358.8,690.27,-2.86,14.16,14.3,50
Tue Sep 27 07:14:56 GMT-03:00 2022,27-Sep-2022 07:14:57.318,-35.21207201557602,-5.83602851661079,4.601096153259277,4.0,34.97606556211552,168.33143615722656,0.17,6.37,7.19,-0.03,21.18,-0.02,0,0.04,-0.07,24.31,12.55,14.7,21.18,83,18.59,1012.42,14.65,651,1,394.92,284,0,90,6.72,61.18,44.71,2063,21.18,78.19,5.95,52.55,-3.91,0,-3.12,-,1.35,4,34.98,168.33,-5.84,-35.21,23,4.72,9.01,38,1.51,11.65,8.58,16.27,4.28,32.91,0.75,0.8,11.37,2155,16.56,14,21.96,21.5,31.11,11.65,8.58,32.91,10.13,2050.07,1359.8,690.27,-2.86,14.08,14.4,50
Tue Sep 27 07:14:56 GMT-03:00 2022,27-Sep-2022 07:14:58.317,-35.21207201557602,-5.83602851661079,4.601096153259277,4.0,34.97606556211552,168.33143615722656,0.23,5.44,7.94,-0.03,12.94,-0.01,0.04,-0.03,-0.01,14.9,7.45,14.7,21.18,83,18.59,1012.35,14.65,651,1,391.8,284,0,90,8.31,35.69,18.82,1818,21.18,78.25,2.96,52.55,-6.25,-5.47,-3.91,-,1.35,4,34.98,168.33,-5.84,-35.21,23,2.44,11.14,38,4.72,11.65,8.59,8.11,13.34,32.9,0.05,0.79,3.14,2155,16.56,19,14.51,4.5,43.65,11.65,8.59,32.9,10.13,2051.04,1360.77,690.27,-10.82,14.12,14.4,44
Tue Sep 27 07:14:58 GMT-03:00 2022,27-Sep-2022 07:14:59.318,-35.21205165299709,-5.83611769612893,4.915220737457275,4.0,35.12380192282042,168.76702880859375,0.23,4.79,8.34,-0.03,12.55,0.05,0.07,-0.08,0.1,14.9,7.45,14.7,21.18,83,18.59,1012.33,14.65,652,1,388.73,284,0,90,8.31,20.39,18.82,1187.5,21.18,78.27,1.07,52.16,-9.38,-0.78,0,-,1.35,4,35.12,168.77,-5.84,-35.21,26,2,11.14,39,17.68,11.65,8.58,2.94,49.95,32.91,0.06,0.79,2.75,2156,17.69,17,12.94,9.5,43.65,11.65,8.58,32.91,10.15,2052.07,1361.79,690.27,-13.07,14.06,14.3,36
Tue Sep 27 07:14:59 GMT-03:00 2022,27-Sep-2022 07:15:00.322,-35.21204448150001,-5.836153664899626,4.179678916931152,4.0,35.21198756368178,168.8465118408203,0.47,5.53,7.82,-0.03,12.55,-0.02,0.07,-0.02,-0.02,14.9,7.45,14.7,21.18,83,18.59,1012.36,14.65,652,1,388.85,284,0,90,8.31,20,15.69,1032.5,21.18,78.29,0.96,52.16,-9.38,3.12,3.12,-,1.35,4,35.21,168.85,-5.84,-35.21,25,3.69,11.14,40,17.69,11.65,8.58,2.63,49.96,32.92,0.06,0.79,2.75,2157,15.05,14,12.94,10.5,43.65,11.65,8.58,32.92,10.15,2053.08,1362.8,690.27,-12.48,14.06,14.3,30
Tue Sep 27 07:15:00 GMT-03:00 2022,27-Sep-2022 07:15:01.320,-35.21203703031005,-5.836187362167694,3.803368091583252,4.0,35.28951364280936,168.22149658203125,0.04,6.26,7.13,-0.04,14.12,0.03,0.04,0.05,-0.01,21.96,11.37,14.7,21.18,83,18.59,1012.38,14.65,652,1,388.97,284,0,90,-,54.12,28.24,1639,21.18,78.37,4.68,52.16,-9.38,1.56,3.91,-,1.35,4,35.29,168.22,-5.84,-35.21,25,2.05,-,40,2.99,11.65,8.59,12.8,8.45,32.9,0.11,0.79,4.31,2159,13.69,13,19.22,8,-,11.65,8.59,32.9,10.15,2054.07,1363.8,690.27,-2.49,14.12,14.4,43
Tue Sep 27 07:15:01 GMT-03:00 2022,27-Sep-2022 07:15:02.318,-35.21202931563902,-5.836224146937692,4.14499568939209,4.0,35.3066172437197,167.64166259765625,0.53,5.56,8.37,0.02,16.86,0.02,0.07,-0.02,0.03,14.9,7.45,14.7,21.57,83,18.59,1012.37,14.65,652,1,388.8,284,0,90,1.27,27.06,32.55,1431,21.57,78.4,1.9,52.16,-4.69,2.34,3.91,-,1.35,4,35.29,168.22,-5.84,-35.21,25,0.31,1.7,40,6.85,11.64,8.59,5.19,19.36,32.89,0.11,0.79,7.06,2160,13.69,14,19.22,8,8.48,11.64,8.59,32.89,10.16,2055.08,1364.8,690.27,-11.54,14.12,14.4,38
Tue Sep 27 07:15:02 GMT-03:00 2022,27-Sep-2022 07:15:03.317,-35.212021595933116,-5.836260161397962,4.0738654136657715,4.0,35.432830988595455,165.68136596679688,-0.27,6.1,8.33,0.04,17.25,0.05,-0.02,0.07,0,24.31,12.55,14.7,21.57,83,18.59,1012.34,14.65,651.7,1,388.71,284,0,90,1.27,27.06,41.96,1431,21.57,78.49,4.23,52.16,-6.25,2.34,3.12,-,1.35,4,35.43,165.68,-5.84,-35.21,24,0.31,1.7,40,3.31,11.64,8.59,11.58,9.34,32.88,0.1,0.77,7.45,2161,14.67,14,13.73,12,8.48,11.64,8.59,32.88,10.16,2056.07,1365.8,690.27,-6.71,14.08,14.3,42
Tue Sep 27 07:15:03 GMT-03:00 2022,27-Sep-2022 07:15:04.319,-35.212010855544925,-5.836299158050728,4.556968688964844,4.0,35.335563514372566,155.03631591796875,-2.29,6.27,8.81,0.12,16.47,0.12,-0.21,0.05,0.07,14.9,7.45,14.7,21.57,83,18.58,1012.38,14.65,652.4,1,388.71,284,0,90,1.26,54.9,31.76,1686,21.57,78.49,4.23,52.16,-4.69,6.25,3.91,-,1.35,4,35.34,155.04,-5.84,-35.21,26,0.33,1.7,40,3.31,11.64,8.59,11.58,9.34,32.88,0.81,0.75,6.67,2161,16.41,15,19.61,21,7.16,11.64,8.59,32.88,10.16,2057.08,1366.81,690.27,-6.71,14.08,14.3,42
Tue Sep 27 07:15:04 GMT-03:00 2022,27-Sep-2022 07:15:05.316,-35.211993186304824,-5.83633207448449,4.1668925285339355,4.0,35.46461882434787,134.06253051757812,-1.25,5.33,9.13,0.08,12.94,-0.05,-0.2,-0.07,-0.06,21.18,7.45,14.7,21.57,83,18.58,1012.32,14.65,652.4,1,385.62,284,0,90,1.51,31.76,31.76,1456,21.57,78.53,2.08,51.76,-6.25,-1.56,-2.34,-,1.35,4,35.46,134.06,-5.84,-35.21,27,0.41,2.02,40,7.21,11.64,8.59,5.69,20.38,32.87,0.8,0.74,3.14,2162,15,16,14.51,3.5,9.87,11.64,8.59,32.87,10.17,2058.07,1367.8,690.27,-11.34,14.06,14.4,37
Tue Sep 27 07:15:05 GMT-03:00 2022,27-Sep-2022 07:15:06.316,-35.21196173435014,-5.836357774417979,4.509138107299805,4.0,35.72579812481717,109.69325256347656,-1.29,7.14,7.79,0.08,12.94,0.08,-0.1,0.13,-0.02,21.18,10.98,14.7,21.57,83,18.58,1012.34,14.65,653.5,1,385.53,284,0,90,1.51,52.94,21.96,1158.5,21.57,78.59,3.83,51.76,-3.91,-6.25,-7.81,-,1.36,4,35.73,109.69,-5.84,-35.21,28,1,2.02,39,4.17,11.63,8.6,10.49,11.79,32.86,0.12,0.74,10.2,2163,16.23,16,19.61,17,9.87,11.63,8.6,32.86,10.17,2059.08,1368.8,690.27,-7.58,14.12,14.4,39
Tue Sep 27 07:15:06 GMT-03:00 2022,27-Sep-2022 07:15:07.316,-35.21191151865358,-5.836371029229548,5.615487575531006,4.0,35.54844809627613,89.15800476074219,-2.12,6.8,7.73,0.06,20,0.07,-0.38,0.05,-0.05,25.88,13.33,14.7,21.57,83,18.58,1012.34,14.65,653.5,1,388.31,284,0,90,4.8,61.57,50.98,1775,21.57,78.69,4.92,52.16,-3.91,-8.59,-7.81,-,1.36,4,35.55,89.16,-5.84,-35.21,23,2.77,6.43,39,3.25,11.63,8.6,13.47,9.18,32.85,0.12,0.74,10.2,2164,20.22,19,19.61,20,25.8,11.63,8.6,32.85,10.17,2060.06,1369.79,690.27,-3.28,14,14.4,49
Tue Sep 27 07:15:07 GMT-03:00 2022,27-Sep-2022 07:15:08.319,-35.21185000332702,-5.836368323962606,6.545507907867432,4.0,35.59326065001627,75.13180541992188,-0.23,5.8,7.94,-0.01,18.43,0,0,0,-0.01,25.1,12.94,14.7,21.57,83,18.58,1012.36,14.65,655.5,1,388.14,284,0,90,11.22,57.25,48.63,1504.5,21.57,78.76,3.75,52.16,-4.69,-8.59,-7.81,-,1.36,4,35.59,75.13,-5.84,-35.21,16,3.78,15.05,39,5.06,11.62,8.6,10.27,14.3,32.84,0.16,0.78,8.24,2166,23.56,24,17.65,19.5,71.23,11.62,8.6,32.84,10.18,2061.08,1370.8,690.27,-8.99,14.12,14.4,46
Tue Sep 27 07:15:08 GMT-03:00 2022,27-Sep-2022 07:15:09.319,-35.21178448429506,-5.836350703027898,7.346180438995361,6.0,36.036055052892834,70.99082946777344,0.14,6.09,8.39,0.05,16.47,0.01,0.04,0,0.01,22.35,11.76,14.7,21.57,83,18.59,1012.41,14.65,655.5,1,388.01,284,0,90,8.57,41.18,38.43,1471,21.57,78.81,2.65,52.16,-4.69,-8.59,-7.81,-,1.36,6,36.04,70.99,-5.84,-35.21,7,3.44,11.49,39,9.07,11.62,8.6,7.24,25.62,32.83,0.16,0.83,6.67,2167,26.45,27,17.65,23,55.63,11.62,8.6,32.83,10.19,2062.07,1371.8,690.27,-9.94,14.12,14.4,42
Tue Sep 27 07:15:09 GMT-03:00 2022,27-Sep-2022 07:15:10.317,-35.21171609906287,-5.836326943826483,7.892824649810791,6.0,35.51019130578737,70.89009857177734,-0.14,5.98,8.33,0.04,18.04,0.04,0,0.02,0.02,25.1,12.94,14.7,21.57,83,18.59,1012.4,14.65,657.6,1,387.96,284,0,90,5.55,41.18,45.1,1480,21.57,78.87,3.52,52.16,-4.69,-8.59,-7.03,-,1.36,6,35.51,70.89,-5.84,-35.21,4,2.55,7.44,39,7.67,11.62,8.61,9.63,21.67,32.82,0.09,0.8,8.24,2168,28.41,29,15.69,23,35.81,11.62,8.61,32.82,10.2,2063.07,1372.79,690.27,-8.25,14.08,14.4,43
Tue Sep 27 07:15:10 GMT-03:00 2022,27-Sep-2022 07:15:11.317,-35.21164823029309,-5.8363018202087344,8.008857727050781,6.0,34.75358077146626,70.9913101196289,-0.39,4.76,7.89,-0.07,12.94,0.04,0.03,-0.04,0.06,14.9,7.45,14.7,21.57,83,18.59,1012.41,14.65,657.6,1,387.88,284,0,90,5.55,46.67,20,1206.5,21.57,78.89,1.14,52.16,-6.25,-10.94,-10.94,-,1.36,6,34.75,70.99,-5.84,-35.21,6,2.55,7.44,39,25.35,11.63,8.6,3.13,71.61,32.85,0.08,0.78,3.14,2169,28.83,29,16.08,-1,35.81,11.63,8.6,32.85,10.2,2064.07,1373.79,690.27,-12.58,14.08,14.4,36
